Kmin_MR_a0     Kmin_MR_a1     Kmin_MR_a2     Kmin_MR_a3     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.302432E+02   0.116589E+02  -0.157619E+01  -0.556677E+00   0.290339E+02   0.335629E+01   0.365433E+01  -0.535543E+01   0.602376E-01   0.102600E-01   0.113561E-01   0.232316E-02   0.417787E-02  -0.110659E+04
   0.297698E+02   0.115029E+02  -0.404517E+00  -0.169752E+00   0.277938E+02   0.378156E+01   0.365636E+01  -0.282162E+01   0.570926E-01   0.134883E-01   0.737366E-02   0.833547E-02   0.408054E-02  -0.110796E+04
   0.303524E+02   0.121154E+02   0.113358E+00  -0.197599E+00   0.295376E+02   0.156074E+01   0.452778E+01  -0.273712E+01   0.704042E-01   0.200601E-01   0.232500E-01   0.732893E-02   0.251292E-02  -0.111047E+04
   0.299457E+02   0.122384E+02  -0.379044E+00   0.715491E+00   0.306883E+02   0.395942E+01   0.481253E+01  -0.251938E+01   0.582994E-01   0.316795E-02   0.813297E-02   0.205350E-01   0.840747E-02  -0.111000E+04
   0.301307E+02   0.122567E+02  -0.100624E+01   0.715491E+00   0.295694E+02   0.307540E+01   0.527809E+01  -0.459583E+01   0.574781E-01   0.275562E-02   0.346906E-02   0.194313E-01   0.235918E-01  -0.110867E+04
   0.301757E+02   0.123183E+02   0.163943E+00   0.212190E+00   0.296405E+02   0.106196E+01   0.600814E+01  -0.535918E+01   0.569737E-01   0.654643E-02   0.346906E-02   0.453667E-02   0.923380E-02  -0.110392E+04
   0.301757E+02   0.125016E+02  -0.571660E+00   0.830206E+00   0.296970E+02   0.240556E+01   0.617051E+01  -0.493649E+01   0.643624E-01   0.163377E-01   0.595201E-02   0.285537E-01   0.488216E-02  -0.110995E+04
   0.300785E+02   0.113742E+02  -0.131337E+01  -0.823396E+00   0.294371E+02   0.158273E+01   0.864156E+00  -0.129228E+01   0.656089E-01   0.410803E-02   0.330521E-02   0.938163E-02   0.129826E-02  -0.110637E+04
   0.298174E+02   0.113742E+02  -0.145284E+01  -0.459388E+00   0.303120E+02   0.222594E+01   0.514485E+01  -0.297507E+01   0.557168E-01   0.655651E-02   0.102538E-01   0.153715E-01   0.129826E-02  -0.110682E+04
   0.302088E+02   0.117486E+02  -0.469112E+00  -0.579200E+00   0.288661E+02   0.268049E+01   0.577816E+01  -0.372707E+01   0.579332E-01   0.539983E-02   0.227629E-01   0.729724E-03   0.132764E-02  -0.110468E+04
   0.300612E+02   0.119520E+02  -0.469112E+00  -0.579200E+00   0.293961E+02   0.135072E+01   0.652641E+01  -0.769715E+01   0.545539E-01   0.122606E-01   0.100944E-01   0.184067E-02   0.881388E-02  -0.110623E+04
   0.299195E+02   0.121247E+02   0.113324E+00  -0.124407E+00   0.290504E+02   0.135072E+01   0.420571E+01  -0.426787E+01   0.586165E-01   0.262997E-01   0.467233E-02   0.171118E-02   0.414686E-02  -0.110567E+04
   0.299163E+02   0.115657E+02  -0.120643E+01  -0.687032E+00   0.299230E+02   0.276624E+01   0.342588E+01  -0.366448E+01   0.596083E-01   0.944443E-02   0.296118E-02   0.845906E-02   0.665875E-02  -0.110315E+04
   0.299860E+02   0.117527E+02  -0.278119E+00  -0.743034E+00   0.310298E+02   0.182361E+01   0.425268E+01  -0.385372E+01   0.644442E-01   0.272437E-01   0.895332E-02   0.646901E-02   0.856650E-02  -0.110810E+04
   0.299661E+02   0.122550E+02  -0.107241E+00   0.504503E+00   0.297387E+02   0.670000E+00   0.598118E+01  -0.682460E+01   0.625385E-01   0.228998E-01   0.111166E-01   0.115438E-01   0.524007E-02  -0.110821E+04
   0.303273E+02   0.125923E+02  -0.148983E+00   0.504503E+00   0.287497E+02   0.211630E+01   0.600475E+01  -0.645220E+01   0.592941E-01   0.492415E-02   0.126642E-01   0.550505E-02   0.443811E-02  -0.110735E+04
   0.303273E+02   0.123579E+02  -0.148983E+00  -0.929393E+00   0.295986E+02   0.380866E+00   0.636521E+01  -0.471724E+01   0.624244E-01   0.104172E-01   0.168897E-02   0.800005E-02   0.150012E-01  -0.110660E+04
   0.302973E+02   0.123579E+02  -0.814146E+00   0.274090E+00   0.303655E+02   0.224761E+01   0.342602E+01  -0.694782E+01   0.627517E-01   0.467394E-01   0.570720E-02   0.644573E-02   0.128092E-01  -0.111148E+04
   0.302973E+02   0.119735E+02  -0.337093E+00  -0.887189E+00   0.296577E+02   0.162776E+01   0.342523E+01  -0.279172E+01   0.682446E-01   0.205564E-01   0.729023E-02   0.519405E-02   0.121300E-02  -0.110621E+04
   0.302973E+02   0.123273E+02  -0.337093E+00   0.203072E+00   0.293193E+02   0.192422E+01   0.268439E+01  -0.466844E+01   0.639478E-01   0.926432E-02   0.527606E-02   0.151053E-01   0.426119E-02  -0.110507E+04
   0.301216E+02   0.121268E+02  -0.498525E+00   0.931483E-01   0.291578E+02   0.173154E+01   0.349145E+01  -0.355716E+01   0.601373E-01   0.320542E-02   0.156566E-01   0.940963E-02   0.313186E-01  -0.110521E+04
   0.299865E+02   0.118124E+02  -0.859463E+00  -0.232834E+00   0.297972E+02   0.204630E+01   0.360865E+01  -0.533996E+01   0.579897E-01   0.627138E-02   0.718727E-02   0.772824E-03   0.130039E-02  -0.110136E+04
   0.300391E+02   0.118818E+02  -0.868618E+00  -0.237243E+00   0.295803E+02  -0.100225E+01   0.710776E+01  -0.500773E+01   0.518070E-01   0.486561E-02   0.288846E-02   0.187288E-01   0.199543E-02  -0.110726E+04
   0.303389E+02   0.120691E+02  -0.236845E+00  -0.454808E+00   0.289448E+02   0.883113E+00   0.694108E+01  -0.412373E+01   0.595643E-01   0.170444E-03   0.247465E-02   0.984204E-02   0.468832E-02  -0.110515E+04
   0.303389E+02   0.124808E+02  -0.228512E+00  -0.182825E+00   0.294867E+02   0.186047E+01   0.535022E+01  -0.181286E+01   0.555302E-01   0.234828E-02   0.253006E-02   0.135212E-01   0.701120E-02  -0.110463E+04
   0.301784E+02   0.124973E+02  -0.228512E+00  -0.182825E+00   0.295525E+02   0.107587E+01   0.583118E+01  -0.350264E+01   0.609300E-01   0.369738E-01   0.523801E-02   0.262115E-02   0.195740E-01  -0.110766E+04
   0.301316E+02   0.119201E+02  -0.672746E+00  -0.182825E+00   0.295243E+02   0.300586E+01   0.536670E+01  -0.135795E+01   0.585554E-01   0.120945E-01   0.297651E-02   0.214494E-01   0.154732E-01  -0.110521E+04
   0.300512E+02   0.118352E+02  -0.804700E+00   0.290436E+00   0.282276E+02   0.203283E+01   0.599461E+01  -0.632794E+00   0.538365E-01   0.202866E-01   0.350909E-02   0.303263E-01   0.471538E-02  -0.111057E+04
   0.300512E+02   0.120330E+02  -0.103057E+01   0.369809E+00   0.288241E+02   0.256268E+01   0.510871E+00  -0.478412E+01   0.596870E-01   0.618050E-02   0.363427E-01   0.120500E-01   0.108275E-03  -0.111035E+04
   0.302529E+02   0.121991E+02   0.850370E-01   0.654610E+00   0.280478E+02   0.253809E+01   0.240359E+01  -0.588948E+00   0.595743E-01   0.276852E-02   0.225928E-01   0.103480E-03   0.683000E-02  -0.110841E+04
   0.302529E+02   0.120718E+02  -0.921587E+00  -0.312849E+00   0.295422E+02   0.145844E+01   0.421792E+01  -0.370264E+01   0.595743E-01   0.160978E-01   0.191023E-02   0.198164E-02   0.404278E-02  -0.110213E+04
   0.302579E+02   0.120718E+02  -0.595794E+00  -0.603084E+00   0.293448E+02   0.145844E+01   0.113288E+01  -0.348551E+01   0.563399E-01   0.586481E-02   0.983439E-02   0.279778E-02   0.449847E-02  -0.110606E+04
   0.302579E+02   0.119197E+02  -0.151351E+01  -0.982946E+00   0.299067E+02   0.143097E+01   0.570741E+01  -0.243149E+01   0.759142E-01   0.428129E-01   0.841045E-02   0.616418E-02   0.804544E-02  -0.111425E+04
   0.302005E+02   0.118987E+02  -0.110336E+01  -0.734409E+00   0.299016E+02   0.150874E+01   0.568486E+01  -0.480633E+01   0.592354E-01   0.126098E-01   0.253035E-01   0.755792E-02   0.371941E-04  -0.110459E+04
   0.301795E+02   0.120981E+02  -0.401523E+00  -0.420330E+00   0.285319E+02   0.425601E+01   0.301398E+01  -0.301850E+01   0.604080E-01   0.265629E-02   0.158010E-02   0.563480E-02   0.256430E-01  -0.110496E+04
   0.301353E+02   0.120981E+02  -0.401523E+00   0.117141E+00   0.281844E+02   0.303334E+01   0.135331E+01  -0.246646E+01   0.645722E-01   0.370608E-01   0.723776E-02   0.306623E-02   0.118912E-01  -0.110942E+04
   0.301353E+02   0.121784E+02  -0.401523E+00  -0.997279E+00   0.296130E+02   0.119705E+01   0.261331E+01  -0.486804E+01   0.595657E-01   0.159031E-01   0.228179E-01   0.117801E-01   0.105293E-01  -0.110871E+04
   0.300312E+02   0.116833E+02  -0.832892E+00  -0.110565E+01   0.290856E+02   0.235207E+01   0.351712E+01  -0.499435E+01   0.628940E-01   0.123437E-03   0.321107E-01   0.167752E-01   0.561346E-02  -0.110627E+04
   0.299833E+02   0.116833E+02  -0.445881E+00  -0.377779E+00   0.307111E+02   0.660120E+00   0.325340E+01  -0.224307E+01   0.645560E-01   0.210732E-01   0.292972E-03   0.412835E-02   0.387428E-02  -0.110595E+04
   0.302486E+02   0.119429E+02  -0.351349E+00  -0.610674E+00   0.286204E+02   0.464405E+01   0.138422E+01  -0.981477E+00   0.590186E-01   0.192536E-02   0.195729E-01   0.925189E-02   0.218969E-02  -0.110662E+04
   0.303564E+02   0.126112E+02  -0.351349E+00  -0.610674E+00   0.299776E+02   0.369931E+01   0.254172E+01  -0.206886E+01   0.739269E-01   0.192536E-02   0.272518E-02   0.262620E-01   0.629028E-02  -0.111251E+04
   0.303564E+02   0.123181E+02   0.208266E-01  -0.835257E+00   0.302075E+02   0.144073E+01   0.526072E+01  -0.655119E+01   0.610843E-01   0.535937E-02   0.778368E-02   0.284533E-01   0.655318E-02  -0.110866E+04
   0.304409E+02   0.128084E+02   0.283793E+00  -0.625103E+00   0.286388E+02   0.238246E+01   0.596863E+01  -0.432190E+01   0.589350E-01   0.634546E-03   0.149035E-01   0.739999E-02   0.520809E-03  -0.110928E+04
   0.302263E+02   0.121408E+02  -0.674620E+00  -0.897223E-01   0.300750E+02   0.238246E+01   0.529304E+01  -0.362783E+01   0.583856E-01   0.176242E-01   0.635149E-02   0.673656E-02   0.606483E-02  -0.110369E+04
   0.300928E+02   0.119859E+02   0.277031E+00   0.393163E+00   0.295850E+02   0.182875E+01   0.378055E+01  -0.362783E+01   0.615773E-01   0.179793E-01   0.555514E-02   0.293808E-02   0.107307E-01  -0.110617E+04
   0.298914E+02   0.119943E+02   0.434966E+00  -0.133281E+00   0.298348E+02   0.172951E+01   0.513910E+01  -0.594342E+01   0.586315E-01   0.153405E-01   0.363975E-02   0.749392E-03   0.626269E-06  -0.110667E+04
   0.301504E+02   0.117988E+02  -0.117722E+01  -0.308342E+00   0.286576E+02   0.311955E+01   0.521468E+01  -0.213485E+01   0.600417E-01   0.160608E-02   0.161504E-01   0.408797E-01   0.905387E-03  -0.110708E+04
   0.299359E+02   0.117474E+02  -0.558304E+00  -0.308342E+00   0.297337E+02   0.269977E+00   0.683490E+01  -0.712802E+01   0.566406E-01   0.745520E-02   0.108530E-01   0.103788E-01   0.439780E-01  -0.110907E+04
   0.299976E+02   0.117005E+02  -0.558304E+00  -0.809872E+00   0.297337E+02   0.191452E+01   0.578288E+01  -0.794305E+01   0.516097E-01   0.841242E-02   0.564713E-02   0.814056E-02   0.802665E-02  -0.110883E+04
   0.300355E+02   0.116445E+02  -0.538823E+00  -0.714333E+00   0.287782E+02   0.357233E+01   0.432151E+01  -0.340850E+01   0.610181E-01   0.365945E-02   0.205651E-01   0.160667E-01   0.313461E-02  -0.110513E+04
   0.299546E+02   0.117621E+02  -0.998972E+00  -0.111809E+01   0.294255E+02   0.172692E+01   0.534347E+01  -0.281817E+01   0.588218E-01   0.208198E-01   0.584951E-02   0.141310E-01   0.515231E-02  -0.110500E+04
   0.299719E+02   0.117621E+02  -0.998972E+00  -0.140269E+00   0.287956E+02   0.126510E+01   0.489205E+01  -0.480062E+01   0.561007E-01   0.397510E-01   0.729480E-02   0.111724E-01   0.234910E-02  -0.110605E+04
   0.299048E+02   0.117621E+02  -0.998972E+00  -0.976770E-01   0.299294E+02   0.567271E+00   0.663877E+01  -0.371940E+01   0.631243E-01   0.879691E-02   0.134516E-02   0.972058E-02   0.889227E-02  -0.110365E+04
   0.300032E+02   0.122839E+02  -0.169244E+00   0.406397E+00   0.289911E+02   0.254441E+01   0.536793E+01  -0.229727E+01   0.621511E-01   0.156287E-01   0.335005E-01   0.160872E-01   0.146802E-01  -0.110989E+04
   0.300661E+02   0.122416E+02   0.500220E-01  -0.263727E+00   0.289404E+02   0.303286E+01   0.487693E+01  -0.483949E+01   0.607212E-01   0.209110E-01   0.145150E-01   0.124202E-02   0.219285E-01  -0.110795E+04
   0.300661E+02   0.121864E+02  -0.337308E+00   0.882176E+00   0.293815E+02   0.102140E+01   0.434845E+01  -0.418913E+01   0.613758E-01   0.167211E-02   0.519126E-02   0.370485E-01   0.939280E-02  -0.110682E+04
   0.304334E+02   0.122594E+02  -0.512974E+00  -0.219116E-01   0.282176E+02   0.656439E+00   0.434845E+01  -0.328924E+01   0.553622E-01   0.390484E-02   0.141021E-03   0.152331E-01   0.506580E-03  -0.110706E+04
   0.299778E+02   0.113784E+02  -0.163306E+01  -0.157908E+01   0.299208E+02   0.185430E+01   0.319138E+01  -0.408755E+01   0.662068E-01   0.265830E-02   0.173759E-02   0.941512E-02   0.115750E-01  -0.110549E+04
   0.301790E+02   0.117890E+02  -0.883674E+00  -0.181064E+00   0.297127E+02   0.120887E+01   0.454196E+01  -0.609238E+01   0.638536E-01   0.356372E-02   0.139911E-01   0.268214E-02   0.251061E-02  -0.110320E+04
   0.300857E+02   0.118557E+02  -0.760521E+00  -0.128006E+00   0.292093E+02   0.405727E+01   0.230456E+01  -0.221570E+01   0.640402E-01   0.120567E-01   0.190427E-02   0.205011E-01   0.122733E-01  -0.110584E+04
   0.301458E+02   0.119763E+02  -0.130513E+01  -0.827639E+00   0.300839E+02   0.150388E+01   0.437344E+01  -0.428212E+01   0.616627E-01   0.329515E-02   0.190427E-02   0.595012E-01   0.254723E-02  -0.110764E+04
   0.299111E+02   0.117885E+02  -0.425040E+00  -0.157736E-01   0.298245E+02  -0.538901E-01   0.617886E+01  -0.211776E+01   0.581072E-01   0.329515E-02   0.131951E-01   0.178548E-01   0.125354E-03  -0.110575E+04
   0.297921E+02   0.117731E+02  -0.735315E+00  -0.521002E+00   0.293692E+02   0.200273E+01   0.710802E+01  -0.306986E+01   0.600786E-01   0.656095E-02   0.639367E-02   0.339718E-02   0.125354E-03  -0.110388E+04
   0.299141E+02   0.115154E+02  -0.103130E+01  -0.521002E+00   0.290136E+02   0.280644E+00   0.226220E+01  -0.250429E+01   0.614140E-01   0.147253E-01   0.799957E-02   0.161261E-01   0.353015E-02  -0.110683E+04
   0.298569E+02   0.116562E+02  -0.103130E+01   0.343362E+00   0.298765E+02   0.213070E+01   0.181725E+01  -0.472956E+01   0.633535E-01   0.143343E-01   0.285588E-02   0.122296E-01   0.518237E-02  -0.110661E+04
   0.298896E+02   0.117634E+02  -0.981070E+00  -0.726535E+00   0.303429E+02   0.127092E+01   0.547938E+01  -0.298473E+01   0.621337E-01   0.258541E-01   0.167674E-01   0.694769E-02   0.117071E-01  -0.110699E+04
   0.300985E+02   0.114766E+02  -0.115761E+01  -0.315985E+00   0.284019E+02   0.607034E-01   0.237067E+01  -0.333588E+01   0.633381E-01   0.576251E-02   0.137180E-02   0.694769E-02   0.332064E-01  -0.111009E+04
   0.299824E+02   0.114273E+02  -0.142488E+01  -0.205645E+00   0.292748E+02   0.348037E+01   0.310904E+01  -0.235643E+01   0.642145E-01   0.104559E-01   0.511741E-02   0.694769E-02   0.835014E-02  -0.110494E+04
   0.302943E+02   0.123640E+02   0.801011E-01  -0.649690E-01   0.301504E+02   0.367191E+01   0.246874E+01  -0.317584E+01   0.697109E-01   0.313427E-01   0.121928E-01   0.223427E-01   0.937464E-02  -0.111267E+04
   0.302633E+02   0.126164E+02   0.160409E+00  -0.649690E-01   0.305957E+02   0.920928E+00   0.728041E+01  -0.327945E+01   0.539607E-01   0.195360E-01   0.102322E-01   0.118874E-02   0.225531E-03  -0.110960E+04
   0.302633E+02   0.121898E+02  -0.481160E+00   0.152147E+00   0.288281E+02   0.333728E+01   0.390005E+01  -0.355096E+01   0.556140E-01   0.224495E-01   0.391417E-01   0.266886E-02   0.861811E-02  -0.110784E+04
   0.300220E+02   0.121898E+02   0.107264E+00   0.600082E+00   0.285975E+02   0.348407E+00   0.542506E+01  -0.408894E+01   0.633124E-01   0.122343E-01   0.950759E-02   0.632784E-02   0.596526E-02  -0.110779E+04
   0.304719E+02   0.121898E+02  -0.761707E+00  -0.467872E+00   0.298902E+02   0.234532E+01   0.501134E+01  -0.508318E+01   0.595957E-01   0.125602E-01   0.623304E-02   0.909750E-02   0.640727E-04  -0.110569E+04
   0.300933E+02   0.126285E+02  -0.101482E+00   0.743927E-01   0.294192E+02   0.158111E+01   0.390899E+01  -0.403090E+01   0.588570E-01   0.993343E-02   0.191904E-01   0.501689E-02   0.129492E-02  -0.110646E+04
   0.303565E+02   0.127058E+02  -0.282900E+00   0.743927E-01   0.301646E+02   0.530114E+01   0.501279E+01  -0.568616E+01   0.654458E-01   0.105500E-01   0.455785E-02   0.878915E-02   0.118178E-01  -0.111262E+04
   0.304616E+02   0.127058E+02  -0.282900E+00   0.743927E-01   0.295111E+02   0.112797E+01   0.493553E+01  -0.290306E+01   0.578633E-01   0.215607E-02   0.751188E-03   0.216140E-02   0.412515E-02  -0.110391E+04
   0.305441E+02   0.129236E+02  -0.289708E+00  -0.307043E+00   0.287570E+02   0.243121E+01   0.747636E+01  -0.169162E+01   0.578633E-01   0.135450E-01   0.318045E-02   0.269346E-02   0.234128E-01  -0.111327E+04
   0.305441E+02   0.123873E+02  -0.289708E+00   0.247572E+00   0.287349E+02   0.288332E+01   0.185131E+01  -0.191677E+01   0.707857E-01   0.108035E-01   0.271938E-02   0.230891E-02   0.662144E-02  -0.111066E+04
   0.301254E+02   0.118189E+02  -0.360294E+00  -0.633114E+00   0.287349E+02   0.845374E+00   0.370306E+01  -0.400394E+01   0.586228E-01   0.101287E-01   0.781595E-02   0.652731E-02   0.949715E-03  -0.110363E+04
   0.301880E+02   0.117344E+02  -0.701082E+00  -0.845971E+00   0.296229E+02   0.237255E+01   0.620544E+01  -0.331684E+01   0.588128E-01   0.100468E-01   0.803899E-02   0.597424E-02   0.249721E-01  -0.110555E+04
   0.299789E+02   0.115870E+02  -0.156190E+01  -0.105991E+00   0.296229E+02   0.210987E+01   0.216212E+01  -0.461519E+01   0.638189E-01   0.138920E-01   0.395642E-02   0.205552E-01   0.345156E-02  -0.110700E+04
   0.300448E+02   0.115025E+02  -0.111033E+01  -0.141080E+01   0.307000E+02   0.430528E+00   0.430429E+01  -0.610212E+01   0.645542E-01   0.308574E-02   0.913990E-02   0.412849E-01   0.180886E-01  -0.111022E+04
   0.301047E+02   0.117062E+02  -0.113268E+01  -0.329022E+00   0.312406E+02   0.162197E+01   0.372071E+01  -0.579234E+01   0.656701E-01   0.213000E-03   0.184246E-01   0.200585E-01   0.184883E-02  -0.110768E+04
   0.300430E+02   0.122318E+02  -0.609770E+00   0.368276E-03   0.293930E+02   0.491297E+00   0.653198E+01  -0.535034E+01   0.588882E-01   0.153773E-02   0.172546E-02   0.879299E-02   0.132650E-01  -0.110354E+04
   0.300127E+02   0.116821E+02  -0.609770E+00  -0.801625E+00   0.289521E+02   0.174268E+01   0.321044E+01  -0.272344E+01   0.671615E-01   0.490836E-03   0.754554E-02   0.577315E-02   0.783524E-02  -0.110396E+04
   0.299820E+02   0.117193E+02  -0.145560E+00  -0.206220E+00   0.289521E+02   0.246628E+01   0.401064E+01  -0.256834E+01   0.670753E-01   0.645974E-02   0.124023E-01   0.287192E-01   0.104381E-02  -0.110752E+04
   0.297378E+02   0.117096E+02  -0.204624E+00  -0.399284E+00   0.291365E+02   0.356072E+01   0.439218E+01  -0.282090E+01   0.513773E-01   0.219583E-01   0.393934E-03   0.151834E-01   0.124227E-01  -0.111092E+04
   0.301269E+02   0.115327E+02  -0.137410E+01  -0.610175E+00   0.289121E+02   0.329365E+01   0.749077E+01  -0.423850E+01   0.590935E-01   0.238689E-02   0.956065E-02   0.634420E-02   0.142586E-01  -0.110798E+04
   0.301271E+02   0.116808E+02  -0.106089E+01  -0.243443E+00   0.290665E+02   0.195612E+01   0.412815E+01  -0.353542E+01   0.601056E-01   0.138492E-01   0.142591E-01   0.152901E-01   0.255729E-02  -0.110429E+04
   0.297175E+02   0.116072E+02  -0.717912E+00  -0.439990E+00   0.290665E+02   0.195612E+01   0.259524E+01  -0.677231E+01   0.591564E-01   0.581480E-02   0.294782E-01   0.236746E-01   0.106586E-01  -0.111135E+04
   0.298388E+02   0.114262E+02  -0.925495E+00   0.695841E-01   0.290665E+02   0.259223E+01   0.566865E+01  -0.229435E+01   0.602453E-01   0.559012E-02   0.723088E-03   0.207829E-01   0.572873E-02  -0.110455E+04
   0.302031E+02   0.118716E+02  -0.802400E+00   0.695841E-01   0.295225E+02   0.132134E+01   0.188718E+01   0.696010E+00   0.668990E-01   0.934769E-02   0.348647E-02   0.156665E-01   0.379129E-02  -0.110868E+04
   0.302031E+02   0.120194E+02  -0.533557E+00  -0.547570E+00   0.295225E+02   0.130647E+01   0.525023E+01  -0.229886E+01   0.620948E-01   0.140792E-01   0.955639E-03   0.661109E-03   0.641178E-02  -0.110219E+04
   0.301374E+02   0.118326E+02  -0.533557E+00  -0.145397E+01   0.297150E+02   0.153966E+01   0.649313E+01  -0.587381E+01   0.578281E-01   0.468814E-02   0.267294E-02   0.104992E-01   0.165463E-01  -0.110627E+04
   0.304167E+02   0.123105E+02  -0.533557E+00  -0.768245E+00   0.297150E+02   0.279140E+01   0.497189E+01  -0.334270E+01   0.584074E-01   0.266081E-01   0.827596E-02   0.196343E-02   0.110789E-02  -0.110575E+04
   0.302212E+02   0.118961E+02  -0.533557E+00  -0.716008E+00   0.291512E+02   0.396191E+01   0.546635E+01  -0.388534E+01   0.584074E-01   0.523819E-02   0.323565E-02   0.147865E-01   0.110789E-02  -0.110401E+04
   0.300462E+02   0.117642E+02  -0.622046E+00  -0.632642E+00   0.301807E+02   0.288471E+01   0.522789E+01  -0.651947E+01   0.578396E-01   0.247219E-03   0.109650E-02   0.513603E-02   0.116367E-01  -0.110352E+04
   0.300462E+02   0.120625E+02  -0.622046E+00  -0.106372E+01   0.301475E+02   0.189292E+01   0.581219E+01  -0.322064E+01   0.605935E-01   0.264089E-01   0.110639E-01   0.749565E-03   0.379627E-02  -0.110563E+04
   0.298772E+02   0.118081E+02  -0.104945E+01  -0.602286E+00   0.284095E+02   0.365860E+01   0.581219E+01  -0.322064E+01   0.575587E-01   0.637719E-02   0.180638E-01   0.223075E-01   0.668926E-02  -0.110887E+04
   0.299783E+02   0.118081E+02  -0.110559E+01  -0.409193E+00   0.298706E+02   0.226716E+01   0.279285E+01  -0.496129E+01   0.624734E-01   0.136955E-03   0.128539E-01   0.103866E-01   0.183236E-01  -0.110495E+04
   0.299135E+02   0.118211E+02  -0.110559E+01  -0.156037E+00   0.288807E+02   0.232419E+01   0.441991E+01  -0.227387E+01   0.521605E-01   0.862007E-02   0.910955E-02   0.257471E-02   0.114154E-02  -0.110423E+04
   0.299135E+02   0.115288E+02  -0.116443E+01  -0.586509E+00   0.289864E+02   0.141718E+01   0.519517E+01  -0.143052E+01   0.650430E-01   0.820179E-02   0.249167E-01   0.306483E-02   0.114154E-02  -0.110558E+04
   0.299135E+02   0.117255E+02  -0.966214E+00  -0.327963E+00   0.299701E+02   0.163247E+01   0.585786E+01  -0.272356E+01   0.635207E-01   0.814233E-03   0.159288E-02   0.526352E-02   0.470586E-04  -0.110076E+04
   0.299135E+02   0.115319E+02  -0.917619E+00  -0.113073E+01   0.303701E+02   0.222201E+01   0.634881E+01  -0.879730E+00   0.590569E-01   0.121675E-01   0.902525E-02   0.534870E-01   0.375425E-02  -0.111116E+04
   0.299399E+02   0.115319E+02  -0.870579E+00  -0.406711E+00   0.289666E+02   0.420354E+01   0.364806E+01  -0.430752E+00   0.618141E-01   0.117401E-01   0.104134E-01   0.524338E-02   0.375425E-02  -0.110470E+04
   0.300709E+02   0.117709E+02  -0.452949E+00  -0.918971E+00   0.289666E+02   0.178891E+01   0.328360E+01  -0.182825E+01   0.605717E-01   0.222010E-01   0.199328E-02   0.211585E-02   0.205927E-01  -0.110550E+04
   0.302943E+02   0.121476E+02  -0.103246E+01  -0.479150E+00   0.278419E+02   0.293752E+01   0.276402E+01  -0.394512E+01   0.593193E-01   0.193897E-01   0.242721E-01   0.917967E-04   0.764797E-05  -0.110829E+04
   0.302943E+02   0.122928E+02  -0.111648E+01  -0.142029E+00   0.299676E+02   0.170779E+01   0.375496E+01  -0.234304E+01   0.714373E-01   0.165268E-01   0.312169E-02   0.854408E-02   0.572693E-02  -0.110833E+04
   0.304326E+02   0.120958E+02  -0.673535E+00  -0.271162E+00   0.279383E+02   0.145284E+01   0.302963E+01  -0.620554E+01   0.574240E-01   0.797212E-01   0.133784E-01   0.452332E-03   0.250007E-01  -0.111907E+04
   0.299260E+02   0.117195E+02   0.468664E-01   0.936339E+00   0.287256E+02   0.460078E+01   0.308744E+01  -0.335668E+01   0.602134E-01   0.879587E-02   0.134823E-02   0.125050E-01   0.315269E-02  -0.110879E+04
   0.300474E+02   0.116247E+02   0.231087E+00  -0.931397E+00   0.297490E+02   0.215914E+01   0.263788E+01  -0.279915E+01   0.599177E-01   0.144005E-01   0.615017E-03   0.841941E-02   0.191569E-01  -0.111012E+04
   0.302620E+02   0.118339E+02  -0.587885E+00  -0.523697E+00   0.296525E+02   0.353990E+01   0.316012E+01  -0.427630E+01   0.677648E-01   0.593658E-03   0.423278E-01   0.481155E-02   0.109535E-01  -0.110876E+04
   0.301631E+02   0.116956E+02  -0.901217E+00  -0.158871E+01   0.289017E+02   0.153250E+01   0.384788E+00  -0.182727E+01   0.662787E-01   0.688791E-02   0.382489E-01   0.170162E-01   0.105634E-01  -0.111363E+04
   0.301631E+02   0.116956E+02  -0.145642E+01  -0.257542E+00   0.289017E+02   0.137526E+01   0.340696E+01  -0.292357E+01   0.548578E-01   0.126586E-01   0.339865E-01   0.104573E-03   0.106415E-01  -0.110893E+04
   0.302530E+02   0.118871E+02  -0.773893E+00  -0.100438E+00   0.300897E+02  -0.170122E+01   0.571391E+01  -0.474888E+01   0.680489E-01   0.246508E-02   0.479358E-01   0.292043E-01   0.237053E-01  -0.111574E+04
   0.302530E+02   0.121523E+02  -0.102197E+01   0.298152E+00   0.303779E+02   0.150583E+01   0.499874E+01  -0.597023E+01   0.587443E-01   0.246508E-02   0.180506E-01   0.975846E-02   0.796260E-02  -0.110670E+04
   0.301784E+02   0.121523E+02  -0.745814E+00  -0.109968E+01   0.285147E+02   0.293445E+01   0.362852E+01  -0.136740E+01   0.616336E-01   0.246508E-02   0.609474E-02   0.945060E-03   0.334914E-02  -0.110413E+04
   0.302263E+02   0.121523E+02  -0.387228E+00  -0.136931E+00   0.295745E+02   0.182321E+01   0.476779E+01  -0.160455E+01   0.569535E-01   0.117400E-01   0.123281E-02   0.402314E-03   0.617360E-02  -0.110256E+04
