Kmin_MC_a0    Kmin_MC_a1    Kmin_MC_a2    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Q_mult_e1_n1  Q_mult_e1_n2  Q_mult_e2_n1  Q_mult_e2_n2  Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.323847E+02  0.117659E+02  0.881629E-01  0.345049E+02  0.450373E+01  0.252053E+01  0.105667E+01  0.949086E+00  0.113871E+01  0.132303E+01  0.507394E-01  0.118497E-02  0.604955E-02  0.393403E-03  0.979751E-02 -0.103967E+04
  0.323847E+02  0.120069E+02  0.350141E+00  0.351603E+02  0.450373E+01  0.265309E+01  0.105667E+01  0.949086E+00  0.113871E+01  0.132303E+01  0.507394E-01  0.118497E-02  0.604955E-02  0.393403E-03  0.979751E-02 -0.103933E+04
  0.323847E+02  0.120069E+02  0.346287E+00  0.351603E+02  0.450373E+01  0.265309E+01  0.107053E+01  0.949086E+00  0.113540E+01  0.132303E+01  0.507394E-01  0.860312E-02  0.604955E-02  0.110457E-02  0.979751E-02 -0.103917E+04
  0.323718E+02  0.120069E+02 -0.493485E+00  0.351603E+02  0.557526E+01  0.265309E+01  0.107053E+01  0.949086E+00  0.113536E+01  0.130301E+01  0.468799E-01  0.860312E-02  0.604955E-02  0.244803E-02  0.896950E-02 -0.104333E+04
  0.323718E+02  0.120069E+02 -0.493485E+00  0.351603E+02  0.557526E+01 -0.203060E+00  0.107053E+01  0.949086E+00  0.113536E+01  0.138201E+01  0.475492E-01  0.860312E-02  0.604955E-02  0.117302E-01  0.368694E-01 -0.104956E+04
  0.323718E+02  0.114152E+02 -0.493485E+00  0.351096E+02  0.557526E+01 -0.203060E+00  0.107053E+01  0.949086E+00  0.113536E+01  0.138201E+01  0.524669E-01  0.205295E-01  0.604955E-02  0.263594E-01  0.442836E-01 -0.105076E+04
  0.323718E+02  0.114152E+02 -0.493485E+00  0.352162E+02  0.557526E+01 -0.203060E+00  0.107053E+01  0.949086E+00  0.113536E+01  0.138201E+01  0.524669E-01  0.205295E-01  0.604955E-02  0.273247E-01  0.507351E-01 -0.105146E+04
  0.323718E+02  0.114152E+02  0.275455E+00  0.352162E+02  0.557526E+01 -0.458796E+00  0.107053E+01  0.104866E+01  0.114521E+01  0.138201E+01  0.524669E-01  0.699128E-02  0.604955E-02  0.259057E-01  0.293212E-01 -0.104658E+04
  0.323718E+02  0.114152E+02  0.275455E+00  0.356630E+02  0.557526E+01  0.846274E+00  0.106851E+01  0.104866E+01  0.114521E+01  0.138201E+01  0.524669E-01  0.699128E-02  0.604955E-02  0.229088E-01  0.293212E-01 -0.104524E+04
  0.323718E+02  0.114152E+02  0.402720E+00  0.356630E+02  0.557526E+01  0.846274E+00  0.106851E+01  0.112853E+01  0.114521E+01  0.138201E+01  0.524669E-01  0.173888E-01  0.654605E-02  0.819003E-02  0.293212E-01 -0.104511E+04
  0.323718E+02  0.114152E+02  0.402720E+00  0.364980E+02  0.557526E+01  0.846274E+00  0.106851E+01  0.112853E+01  0.114521E+01  0.138201E+01  0.524669E-01  0.887597E-02  0.700237E-02  0.819003E-02  0.293212E-01 -0.104608E+04
  0.323718E+02  0.114152E+02 -0.278982E+00  0.364980E+02  0.432843E+01  0.846274E+00  0.106851E+01  0.112853E+01  0.114521E+01  0.143093E+01  0.524669E-01  0.887597E-02  0.700237E-02  0.819003E-02  0.293212E-01 -0.104656E+04
  0.323718E+02  0.114152E+02 -0.278982E+00  0.364980E+02  0.432843E+01  0.846274E+00  0.107612E+01  0.112853E+01  0.114521E+01  0.143093E+01  0.524669E-01  0.887597E-02  0.700237E-02  0.819003E-02  0.326936E-01 -0.104859E+04
  0.327538E+02  0.114152E+02  0.451273E+00  0.359430E+02  0.447765E+01  0.846274E+00  0.107612E+01  0.122990E+01  0.117884E+01  0.136419E+01  0.468125E-01  0.887597E-02  0.700237E-02  0.819003E-02  0.326936E-01 -0.104618E+04
  0.327538E+02  0.114152E+02  0.451273E+00  0.359430E+02  0.447765E+01  0.186741E+01  0.107612E+01  0.122990E+01  0.117884E+01  0.136419E+01  0.445652E-01  0.102189E-03  0.700237E-02  0.819003E-02  0.120701E-01 -0.104359E+04
  0.327538E+02  0.114152E+02  0.451273E+00  0.351570E+02  0.420357E+01  0.186741E+01  0.107612E+01  0.122990E+01  0.117884E+01  0.136419E+01  0.445652E-01  0.102189E-03  0.107592E-01  0.819003E-02  0.120701E-01 -0.104329E+04
  0.327538E+02  0.114152E+02  0.451273E+00  0.351570E+02  0.420357E+01  0.186741E+01  0.107612E+01  0.122990E+01  0.117884E+01  0.136419E+01  0.445652E-01  0.102189E-03  0.107592E-01  0.539400E-02  0.120701E-01 -0.104301E+04
  0.327538E+02  0.114152E+02  0.451273E+00  0.351570E+02  0.420357E+01  0.186741E+01  0.107612E+01  0.122990E+01  0.117884E+01  0.133606E+01  0.445652E-01  0.102189E-03  0.107592E-01  0.539400E-02  0.120701E-01 -0.104214E+04
  0.327538E+02  0.114152E+02  0.451273E+00  0.351570E+02  0.420357E+01  0.186741E+01  0.107612E+01  0.122990E+01  0.117884E+01  0.133606E+01  0.445652E-01  0.102189E-03  0.107592E-01  0.539400E-02  0.120701E-01 -0.104214E+04
  0.327538E+02  0.114152E+02  0.451273E+00  0.350782E+02  0.420357E+01  0.186741E+01  0.107612E+01  0.122990E+01  0.117555E+01  0.133606E+01  0.455923E-01  0.102189E-03  0.107592E-01  0.539400E-02  0.239304E-01 -0.104253E+04
  0.327538E+02  0.114152E+02  0.451273E+00  0.354258E+02  0.420357E+01  0.186741E+01  0.107612E+01  0.985291E+00  0.117555E+01  0.131976E+01  0.581435E-01  0.102189E-03  0.117703E-01  0.539400E-02  0.239304E-01 -0.104427E+04
  0.327538E+02  0.115871E+02  0.451273E+00  0.354258E+02  0.506677E+01  0.186741E+01  0.107612E+01  0.119328E+01  0.117555E+01  0.131976E+01  0.489260E-01  0.448246E-02  0.117703E-01  0.539400E-02  0.239304E-01 -0.104256E+04
  0.327538E+02  0.115871E+02  0.451273E+00  0.354258E+02  0.390492E+01  0.186741E+01  0.107612E+01  0.119328E+01  0.117555E+01  0.131976E+01  0.489260E-01  0.448246E-02  0.117703E-01  0.108426E-01  0.167465E-01 -0.104168E+04
  0.327357E+02  0.115871E+02  0.451273E+00  0.354258E+02  0.390492E+01  0.186741E+01  0.107612E+01  0.119328E+01  0.117555E+01  0.131976E+01  0.489260E-01  0.448246E-02  0.617048E-02  0.108426E-01  0.167465E-01 -0.104110E+04
  0.327357E+02  0.115871E+02  0.451273E+00  0.354258E+02  0.390492E+01  0.186741E+01  0.107612E+01  0.119328E+01  0.117555E+01  0.131976E+01  0.528012E-01  0.448246E-02  0.617048E-02  0.178151E-02  0.167465E-01 -0.104034E+04
  0.327571E+02  0.115871E+02  0.117656E+01  0.354258E+02  0.390492E+01  0.186741E+01  0.106808E+01  0.119328E+01  0.117555E+01  0.131976E+01  0.526051E-01  0.448246E-02  0.617048E-02  0.102313E-01  0.505186E-02 -0.104351E+04
  0.327571E+02  0.115871E+02  0.117656E+01  0.354258E+02  0.390492E+01  0.246109E+01  0.108153E+01  0.119328E+01  0.117555E+01  0.131976E+01  0.526051E-01  0.673865E-03  0.617048E-02  0.102313E-01  0.505186E-02 -0.104218E+04
  0.327571E+02  0.115871E+02  0.117656E+01  0.354258E+02  0.369461E+01  0.246109E+01  0.108153E+01  0.119328E+01  0.117555E+01  0.131976E+01  0.526051E-01  0.673865E-03  0.617048E-02  0.102313E-01  0.966233E-02 -0.104259E+04
  0.327571E+02  0.115871E+02  0.117656E+01  0.351786E+02  0.369461E+01  0.246109E+01  0.108153E+01  0.119328E+01  0.117555E+01  0.131976E+01  0.526051E-01  0.673865E-03  0.680571E-02  0.102313E-01  0.398329E-02 -0.104157E+04
  0.327571E+02  0.115871E+02  0.117656E+01  0.351786E+02  0.208681E+01  0.246109E+01  0.108153E+01  0.119328E+01  0.117555E+01  0.130687E+01  0.527915E-01  0.673865E-03  0.546227E-02  0.102313E-01  0.398329E-02 -0.104264E+04
  0.328504E+02  0.115871E+02  0.777593E+00  0.340654E+02  0.208681E+01  0.246109E+01  0.108153E+01  0.119328E+01  0.117985E+01  0.125496E+01  0.521237E-01  0.673865E-03  0.546227E-02  0.102313E-01  0.681209E-02 -0.104077E+04
  0.328504E+02  0.115871E+02  0.777593E+00  0.340654E+02  0.445354E+01  0.246109E+01  0.108153E+01  0.119328E+01  0.117985E+01  0.125496E+01  0.521237E-01  0.673865E-03  0.546227E-02  0.102313E-01  0.681209E-02 -0.104032E+04
  0.328504E+02  0.115871E+02  0.777593E+00  0.340654E+02  0.393449E+01  0.399955E+01  0.108153E+01  0.119328E+01  0.117985E+01  0.125496E+01  0.521237E-01  0.673865E-03  0.193618E-04  0.102313E-01  0.681209E-02 -0.103943E+04
  0.328504E+02  0.115871E+02  0.777593E+00  0.340654E+02  0.393449E+01  0.399955E+01  0.108153E+01  0.119328E+01  0.117985E+01  0.129019E+01  0.521237E-01  0.673865E-03  0.495874E-02  0.570553E-02  0.303116E-02 -0.103848E+04
  0.328504E+02  0.118701E+02  0.777593E+00  0.340654E+02  0.393449E+01 -0.140597E+01  0.107342E+01  0.118161E+01  0.117985E+01  0.129019E+01  0.521237E-01  0.673865E-03  0.495874E-02  0.117393E-01  0.303116E-02 -0.104342E+04
  0.328504E+02  0.116762E+02  0.777593E+00  0.346354E+02  0.393449E+01 -0.140597E+01  0.107936E+01  0.118161E+01  0.117985E+01  0.129019E+01  0.482570E-01  0.673865E-03  0.495874E-02  0.117393E-01  0.303116E-02 -0.104445E+04
  0.328798E+02  0.116762E+02  0.777593E+00  0.335032E+02  0.468770E+01  0.132635E+01  0.107936E+01  0.118161E+01  0.117985E+01  0.128490E+01  0.482570E-01  0.673865E-03  0.495874E-02  0.117393E-01  0.198608E-01 -0.104105E+04
  0.328798E+02  0.116762E+02  0.777593E+00  0.343780E+02  0.468770E+01  0.132635E+01  0.107936E+01  0.118161E+01  0.117985E+01  0.135489E+01  0.548311E-01  0.673865E-03  0.185156E-01  0.237007E-01  0.198608E-01 -0.104592E+04
  0.328798E+02  0.115115E+02  0.777593E+00  0.343780E+02  0.317026E+01  0.296102E+01  0.107936E+01  0.118161E+01  0.117985E+01  0.135489E+01  0.548311E-01  0.673865E-03  0.326798E-02  0.297172E-01  0.198608E-01 -0.104531E+04
  0.328798E+02  0.115115E+02  0.777593E+00  0.343780E+02  0.317026E+01  0.296102E+01  0.107936E+01  0.118161E+01  0.117985E+01  0.131678E+01  0.548311E-01  0.673865E-03  0.326798E-02  0.214761E-01  0.198608E-01 -0.104241E+04
  0.328798E+02  0.121235E+02  0.777593E+00  0.343780E+02  0.317026E+01  0.296102E+01  0.107936E+01  0.118161E+01  0.117985E+01  0.127816E+01  0.548311E-01  0.673865E-03  0.326798E-02  0.136735E-01  0.574457E-02 -0.104068E+04
  0.328798E+02  0.121235E+02  0.777593E+00  0.343780E+02  0.317026E+01  0.296102E+01  0.107936E+01  0.109920E+01  0.118904E+01  0.127816E+01  0.548311E-01  0.221590E-02  0.326798E-02  0.136735E-01  0.574457E-02 -0.104138E+04
  0.328798E+02  0.121235E+02  0.777593E+00  0.343780E+02  0.317026E+01  0.159770E+01  0.107936E+01  0.109920E+01  0.118904E+01  0.127816E+01  0.548311E-01  0.448317E-02  0.326798E-02  0.185667E-01  0.574457E-02 -0.104281E+04
  0.328798E+02  0.121235E+02  0.492682E+00  0.337058E+02  0.317026E+01  0.159770E+01  0.107936E+01  0.109920E+01  0.118904E+01  0.127816E+01  0.548311E-01  0.448317E-02  0.400502E-02  0.185667E-01  0.574457E-02 -0.104304E+04
  0.328798E+02  0.121235E+02  0.492682E+00  0.337058E+02  0.317026E+01  0.159770E+01  0.107936E+01  0.116984E+01  0.118904E+01  0.127816E+01  0.548311E-01  0.448317E-02  0.400502E-02  0.119571E-01  0.747363E-02 -0.104318E+04
  0.328798E+02  0.121235E+02  0.428332E+00  0.343745E+02  0.317026E+01  0.159770E+01  0.107936E+01  0.116984E+01  0.118904E+01  0.127816E+01  0.548311E-01  0.448317E-02  0.400502E-02  0.220737E-01  0.687908E-02 -0.104433E+04
  0.328798E+02  0.121466E+02  0.428332E+00  0.346303E+02  0.317026E+01  0.159770E+01  0.107936E+01  0.116984E+01  0.118904E+01  0.126374E+01  0.506162E-01  0.207888E-02  0.400502E-02  0.220737E-01  0.370832E-02 -0.104435E+04
  0.328798E+02  0.121466E+02  0.428332E+00  0.346303E+02  0.317026E+01  0.208107E+01  0.107936E+01  0.110262E+01  0.118904E+01  0.131213E+01  0.523925E-01  0.207888E-02  0.400502E-02  0.220737E-01  0.906578E-02 -0.104366E+04
  0.328798E+02  0.121466E+02  0.428332E+00  0.346303E+02  0.477041E+01  0.208107E+01  0.107936E+01  0.110262E+01  0.114625E+01  0.131213E+01  0.523925E-01  0.241687E-02  0.400502E-02  0.169205E-01  0.173745E-01 -0.104160E+04
  0.329785E+02  0.121466E+02  0.428332E+00  0.346303E+02  0.477041E+01  0.148002E+01  0.107936E+01  0.110262E+01  0.114625E+01  0.131213E+01  0.424593E-01  0.241687E-02  0.400502E-02  0.169205E-01  0.158142E-01 -0.104554E+04
  0.329785E+02  0.121466E+02  0.428332E+00  0.335573E+02  0.477041E+01  0.138264E+01  0.107980E+01  0.110262E+01  0.114625E+01  0.131213E+01  0.424593E-01  0.241687E-02  0.400502E-02  0.169205E-01  0.158142E-01 -0.104596E+04
  0.329785E+02  0.123398E+02  0.483226E+00  0.335573E+02  0.607802E+01  0.138264E+01  0.107924E+01  0.110262E+01  0.115601E+01  0.131213E+01  0.467125E-01  0.241687E-02  0.333720E-03  0.929365E-02  0.305039E-01 -0.104437E+04
  0.329785E+02  0.122191E+02  0.483226E+00  0.335573E+02  0.607802E+01  0.213805E+01  0.107924E+01  0.110262E+01  0.115601E+01  0.131213E+01  0.508182E-01  0.241687E-02  0.333720E-03  0.174037E-01  0.202812E-01 -0.104374E+04
  0.329785E+02  0.122191E+02  0.483226E+00  0.335573E+02  0.607802E+01  0.213805E+01  0.107924E+01  0.926582E+00  0.116326E+01  0.131213E+01  0.508182E-01  0.241687E-02  0.158970E-01  0.173959E-01  0.202812E-01 -0.104594E+04
  0.329785E+02  0.122191E+02  0.996068E-02  0.335573E+02  0.607802E+01  0.213805E+01  0.107924E+01  0.926582E+00  0.116326E+01  0.131213E+01  0.508182E-01  0.241687E-02  0.110490E-01  0.173959E-01  0.169400E-01 -0.104604E+04
  0.327946E+02  0.118906E+02  0.390984E-01  0.341007E+02  0.607802E+01  0.213805E+01  0.107314E+01  0.978035E+00  0.116326E+01  0.131213E+01  0.508182E-01  0.132552E-01  0.110490E-01  0.173959E-01  0.130597E-01 -0.104423E+04
  0.327946E+02  0.118906E+02  0.390984E-01  0.341007E+02  0.607802E+01  0.213805E+01  0.107314E+01  0.978035E+00  0.116326E+01  0.130912E+01  0.508182E-01  0.501565E-02  0.927897E-02  0.107687E-01  0.130597E-01 -0.104250E+04
  0.327946E+02  0.118906E+02  0.390984E-01  0.341007E+02  0.607802E+01  0.213805E+01  0.107361E+01  0.978035E+00  0.116326E+01  0.130912E+01  0.511834E-01  0.501565E-02  0.927897E-02  0.107687E-01  0.105689E-01 -0.104217E+04
  0.327946E+02  0.118906E+02  0.390984E-01  0.341007E+02  0.607802E+01  0.213805E+01  0.107361E+01  0.978035E+00  0.116326E+01  0.130912E+01  0.511834E-01  0.501565E-02  0.927897E-02  0.107687E-01  0.880965E-03 -0.104120E+04
  0.327946E+02  0.118906E+02  0.390984E-01  0.345707E+02  0.329212E+01  0.280297E+01  0.107361E+01  0.978035E+00  0.116326E+01  0.128480E+01  0.511834E-01  0.501565E-02  0.126421E-01  0.123422E-01  0.880965E-03 -0.103953E+04
  0.327946E+02  0.118906E+02  0.115821E+01  0.342964E+02  0.329212E+01  0.348702E+01  0.108141E+01  0.978035E+00  0.116244E+01  0.128480E+01  0.464725E-01  0.501565E-02  0.126421E-01  0.123422E-01  0.880965E-03 -0.104285E+04
  0.327946E+02  0.118906E+02  0.115821E+01  0.333674E+02  0.329212E+01  0.348702E+01  0.108141E+01  0.105779E+01  0.118864E+01  0.128480E+01  0.464725E-01  0.134764E-01  0.753314E-02  0.123422E-01  0.945595E-02 -0.104481E+04
  0.327946E+02  0.118906E+02  0.115821E+01  0.339791E+02  0.329212E+01  0.243966E+01  0.108141E+01  0.105779E+01  0.118864E+01  0.128480E+01  0.558544E-01  0.138970E-01  0.753314E-02  0.123422E-01  0.140100E-01 -0.104435E+04
  0.327946E+02  0.118906E+02  0.314906E+00  0.339791E+02  0.329212E+01  0.243966E+01  0.108141E+01  0.105779E+01  0.118864E+01  0.130322E+01  0.489828E-01  0.138970E-01  0.720438E-02  0.123422E-01  0.145901E-01 -0.104316E+04
  0.327946E+02  0.118906E+02  0.757440E+00  0.346744E+02  0.329212E+01  0.243966E+01  0.108141E+01  0.105779E+01  0.118864E+01  0.130322E+01  0.489828E-01  0.138970E-01  0.112403E-02  0.142964E-01  0.107601E-01 -0.104189E+04
  0.331437E+02  0.118906E+02  0.757440E+00  0.348078E+02  0.329212E+01  0.243966E+01  0.108141E+01  0.105779E+01  0.118864E+01  0.130322E+01  0.552211E-01  0.150435E-01  0.112403E-02  0.807788E-02  0.131730E-01 -0.104222E+04
  0.331437E+02  0.118906E+02  0.757440E+00  0.335274E+02  0.329212E+01  0.243966E+01  0.108141E+01  0.105779E+01  0.118782E+01  0.130322E+01  0.561335E-01  0.829906E-02  0.112403E-02  0.807788E-02  0.131730E-01 -0.104285E+04
  0.330215E+02  0.118906E+02  0.757440E+00  0.335274E+02  0.329212E+01  0.243966E+01  0.108141E+01  0.105779E+01  0.118782E+01  0.130322E+01  0.556239E-01  0.829906E-02  0.112403E-02  0.807788E-02  0.131730E-01 -0.104191E+04
  0.330215E+02  0.117690E+02  0.757440E+00  0.345892E+02  0.329212E+01  0.243966E+01  0.108141E+01  0.105779E+01  0.118782E+01  0.130322E+01  0.556239E-01  0.829906E-02  0.112403E-02  0.807788E-02  0.119015E-01 -0.104048E+04
  0.330215E+02  0.117690E+02 -0.259592E+00  0.345892E+02  0.329212E+01  0.243966E+01  0.108141E+01  0.105779E+01  0.118782E+01  0.130322E+01  0.556239E-01  0.829906E-02  0.112403E-02  0.807788E-02  0.119015E-01 -0.104193E+04
  0.330215E+02  0.117690E+02 -0.259592E+00  0.345892E+02  0.324333E+01  0.243966E+01  0.108141E+01  0.105779E+01  0.118782E+01  0.130322E+01  0.525825E-01  0.821347E-02  0.112403E-02  0.130100E-01  0.119015E-01 -0.104174E+04
  0.330215E+02  0.117690E+02  0.941155E+00  0.345892E+02  0.371427E+01  0.243966E+01  0.108729E+01  0.105779E+01  0.118470E+01  0.130322E+01  0.475979E-01  0.821347E-02  0.112403E-02  0.130100E-01  0.119015E-01 -0.104068E+04
  0.330215E+02  0.116362E+02  0.941155E+00  0.345892E+02  0.371427E+01  0.243966E+01  0.108811E+01  0.105779E+01  0.118470E+01  0.130322E+01  0.475979E-01  0.821347E-02  0.112403E-02  0.130100E-01  0.119015E-01 -0.104141E+04
  0.330215E+02  0.122662E+02  0.941155E+00  0.341113E+02  0.516176E+01  0.381934E+01  0.108811E+01  0.105779E+01  0.118470E+01  0.131200E+01  0.475979E-01  0.821347E-02  0.112403E-02  0.130100E-01  0.119015E-01 -0.104435E+04
  0.330215E+02  0.122662E+02  0.941155E+00  0.346598E+02  0.516176E+01  0.164552E+01  0.108811E+01  0.105779E+01  0.118470E+01  0.131200E+01  0.425636E-01  0.104744E-01  0.112403E-02  0.859358E-02  0.157349E-01 -0.104698E+04
  0.330215E+02  0.115594E+02  0.641492E+00  0.346598E+02  0.474525E+01  0.164552E+01  0.108766E+01  0.143785E+01  0.118470E+01  0.131200E+01  0.459227E-01  0.172665E-01  0.168589E-01  0.859358E-02  0.157349E-01 -0.104793E+04
  0.330215E+02  0.115594E+02 -0.710006E-01  0.343900E+02  0.474525E+01  0.164552E+01  0.108309E+01  0.143785E+01  0.118470E+01  0.131200E+01  0.459227E-01  0.172665E-01  0.193540E-01  0.859358E-02  0.175530E-01 -0.104917E+04
  0.330215E+02  0.115594E+02 -0.706933E-01  0.343900E+02  0.474525E+01  0.164552E+01  0.108309E+01  0.143785E+01  0.118470E+01  0.131200E+01  0.472094E-01  0.333779E-01  0.245051E-01  0.859358E-02  0.240199E-01 -0.105144E+04
  0.330215E+02  0.115594E+02 -0.706933E-01  0.336269E+02  0.474525E+01  0.164552E+01  0.108309E+01  0.143785E+01  0.118203E+01  0.131200E+01  0.472094E-01  0.230461E-01  0.170032E-01  0.859358E-02  0.129794E-01 -0.104938E+04
  0.330215E+02  0.115594E+02  0.107486E+01  0.336269E+02  0.474525E+01  0.164552E+01  0.108309E+01  0.143785E+01  0.118203E+01  0.131200E+01  0.542427E-01  0.482779E-02  0.197176E-01  0.139529E-01  0.690717E-02 -0.104783E+04
  0.327590E+02  0.113003E+02  0.161902E+01  0.344926E+02  0.474525E+01  0.164552E+01  0.108309E+01  0.149102E+01  0.118203E+01  0.131200E+01  0.542427E-01  0.482779E-02  0.106163E-01  0.139529E-01  0.368079E-02 -0.105169E+04
  0.327590E+02  0.113003E+02  0.161902E+01  0.344926E+02  0.474525E+01  0.345097E+01  0.108309E+01  0.149102E+01  0.118203E+01  0.131200E+01  0.492094E-01  0.482779E-02  0.106163E-01  0.225785E-01  0.368079E-02 -0.105276E+04
  0.327590E+02  0.113003E+02  0.161902E+01  0.344926E+02  0.474525E+01  0.345097E+01  0.108309E+01  0.137695E+01  0.118203E+01  0.131200E+01  0.522974E-01  0.482779E-02  0.106163E-01  0.327611E-01  0.190520E-01 -0.105311E+04
  0.327590E+02  0.113003E+02  0.161902E+01  0.337588E+02  0.271915E+01  0.192194E+00  0.108309E+01  0.137695E+01  0.118203E+01  0.131200E+01  0.545613E-01  0.482779E-02  0.106163E-01  0.168164E-01  0.190520E-01 -0.105353E+04
  0.328570E+02  0.113003E+02  0.161902E+01  0.342974E+02  0.526668E+01 -0.527444E+00  0.108309E+01  0.138368E+01  0.118203E+01  0.134300E+01  0.545613E-01  0.482779E-02  0.106163E-01  0.610993E-02  0.962706E-02 -0.105143E+04
  0.328570E+02  0.113003E+02  0.161902E+01  0.342974E+02  0.526668E+01 -0.527444E+00  0.108309E+01  0.138368E+01  0.118203E+01  0.134300E+01  0.545613E-01  0.482779E-02  0.106163E-01  0.204390E-01  0.962706E-02 -0.105286E+04
  0.328570E+02  0.113003E+02  0.161902E+01  0.342974E+02  0.277227E+01  0.441704E+01  0.108309E+01  0.102131E+01  0.118203E+01  0.126232E+01  0.571195E-01  0.105239E-01  0.292348E-01  0.159245E-01  0.962706E-02 -0.105308E+04
  0.325991E+02  0.113003E+02  0.161902E+01  0.342974E+02  0.353085E+01  0.441704E+01  0.108174E+01  0.102131E+01  0.118203E+01  0.128937E+01  0.571195E-01  0.105239E-01  0.292348E-01  0.287884E-01  0.732942E-02 -0.105359E+04
  0.325039E+02  0.117039E+02  0.161902E+01  0.343528E+02  0.353085E+01  0.441704E+01  0.108174E+01  0.887122E+00  0.118203E+01  0.128937E+01  0.469080E-01  0.105239E-01  0.172042E-01  0.144387E-01  0.148634E-01 -0.105571E+04
  0.325039E+02  0.117039E+02  0.161902E+01  0.343589E+02  0.353085E+01  0.441704E+01  0.108174E+01  0.122062E+01  0.117420E+01  0.128937E+01  0.482121E-01  0.105239E-01  0.593464E-02  0.144387E-01  0.148634E-01 -0.105233E+04
  0.330715E+02  0.117039E+02  0.955770E+00  0.343589E+02  0.353085E+01  0.441704E+01  0.108174E+01  0.122062E+01  0.117420E+01  0.130752E+01  0.549759E-01  0.105239E-01  0.593464E-02  0.858139E-02  0.148634E-01 -0.104433E+04
  0.330715E+02  0.117039E+02  0.955770E+00  0.343589E+02  0.353085E+01  0.441704E+01  0.108994E+01  0.122062E+01  0.117420E+01  0.130752E+01  0.549759E-01  0.105239E-01  0.593464E-02  0.168157E-01  0.129419E-01 -0.104505E+04
  0.330715E+02  0.115428E+02  0.955770E+00  0.348520E+02  0.353085E+01  0.441704E+01  0.108994E+01  0.122062E+01  0.117420E+01  0.130752E+01  0.549759E-01  0.105239E-01  0.593464E-02  0.120243E-02  0.129419E-01 -0.104446E+04
  0.330715E+02  0.115428E+02  0.955770E+00  0.348520E+02  0.398029E+01  0.416965E+01  0.108994E+01  0.122062E+01  0.119986E+01  0.129732E+01  0.549759E-01  0.173372E-01  0.593464E-02  0.120243E-02  0.129419E-01 -0.104351E+04
  0.330715E+02  0.115428E+02  0.955770E+00  0.348520E+02  0.398029E+01  0.385673E+01  0.108994E+01  0.122062E+01  0.119986E+01  0.129732E+01  0.509568E-01  0.183059E-01  0.593464E-02  0.120243E-02  0.158237E-01 -0.104302E+04
  0.330715E+02  0.115428E+02  0.201815E+00  0.348520E+02  0.398029E+01  0.393574E+01  0.108994E+01  0.132592E+01  0.119986E+01  0.129732E+01  0.509568E-01  0.204212E-01  0.593464E-02  0.120243E-02  0.158237E-01 -0.104415E+04
  0.330715E+02  0.115307E+02  0.201815E+00  0.348520E+02  0.398029E+01  0.393574E+01  0.108994E+01  0.132592E+01  0.119986E+01  0.129732E+01  0.509568E-01  0.116688E-02  0.272574E-01  0.120243E-02  0.158237E-01 -0.104433E+04
  0.330715E+02  0.115307E+02  0.579987E+00  0.348520E+02  0.398029E+01  0.393574E+01  0.108994E+01  0.132592E+01  0.118970E+01  0.129732E+01  0.502631E-01  0.621884E-03  0.231548E-01  0.120243E-02  0.265916E-01 -0.104440E+04
  0.330715E+02  0.115307E+02  0.579987E+00  0.348520E+02  0.398029E+01  0.393574E+01  0.108994E+01  0.113656E+01  0.118970E+01  0.131680E+01  0.502631E-01  0.255418E-02  0.231548E-01  0.120243E-02  0.207768E-01 -0.104192E+04
  0.330715E+02  0.115307E+02  0.579987E+00  0.348520E+02  0.267564E+01  0.393574E+01  0.108994E+01  0.113656E+01  0.118970E+01  0.133839E+01  0.502631E-01  0.255418E-02  0.170517E-01  0.120243E-02  0.648527E-02 -0.104083E+04
  0.330715E+02  0.117052E+02  0.579987E+00  0.348520E+02  0.267564E+01  0.393574E+01  0.108994E+01  0.113656E+01  0.118970E+01  0.133080E+01  0.509397E-01  0.255418E-02  0.170517E-01  0.155268E-03  0.648527E-02 -0.103996E+04
  0.330715E+02  0.117052E+02  0.579987E+00  0.348520E+02  0.267564E+01  0.345001E+01  0.108994E+01  0.100714E+01  0.118970E+01  0.133080E+01  0.454058E-01  0.255418E-02  0.170517E-01  0.155268E-03  0.101797E-01 -0.104193E+04
  0.330715E+02  0.117052E+02  0.579987E+00  0.348520E+02  0.267564E+01  0.345001E+01  0.109537E+01  0.100714E+01  0.118970E+01  0.133080E+01  0.536344E-01  0.255418E-02  0.170517E-01  0.155268E-03  0.330454E-02 -0.104067E+04
  0.330715E+02  0.117052E+02  0.635565E+00  0.348520E+02  0.267564E+01 -0.646985E-01  0.109537E+01  0.100714E+01  0.117365E+01  0.133080E+01  0.536344E-01  0.322996E-01  0.665847E-02  0.155268E-03  0.330454E-02 -0.104506E+04
  0.330715E+02  0.117052E+02  0.974572E+00  0.348520E+02  0.267564E+01 -0.646985E-01  0.109537E+01  0.115675E+01  0.120933E+01  0.127993E+01  0.541411E-01  0.271709E-01  0.665847E-02  0.155268E-03  0.187015E-01 -0.104998E+04
  0.330715E+02  0.117052E+02  0.974572E+00  0.338246E+02  0.427353E+01 -0.646985E-01  0.109537E+01  0.115675E+01  0.120933E+01  0.127993E+01  0.541411E-01  0.271709E-01  0.168714E-01  0.155268E-03  0.187015E-01 -0.104942E+04
