Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.303710E+02  0.116012E+02  0.267241E+00  0.380754E+00 -0.509988E+00  0.275183E+02  0.747999E+01 -0.242672E+01  0.498022E+01 -0.111718E+02  0.533080E-01  0.573823E-02  0.708604E-02  0.308358E-01  0.433217E-03 -0.110552E+04
  0.303710E+02  0.116012E+02  0.267241E+00  0.380754E+00  0.221325E+00  0.275183E+02  0.747999E+01 -0.242672E+01  0.498022E+01 -0.111718E+02  0.487192E-01  0.573823E-02  0.814184E-02  0.308358E-01  0.433217E-03 -0.110530E+04
  0.303710E+02  0.116425E+02  0.159644E+00  0.380754E+00  0.221325E+00  0.275183E+02  0.747999E+01 -0.242672E+01  0.498022E+01 -0.111718E+02  0.487192E-01  0.573823E-02  0.814184E-02  0.332163E-01  0.433217E-03 -0.110566E+04
  0.303710E+02  0.116425E+02  0.159644E+00  0.380754E+00  0.221325E+00  0.275183E+02  0.747999E+01 -0.242672E+01  0.497796E+01 -0.111295E+02  0.487192E-01  0.573823E-02  0.404046E-03  0.332163E-01  0.433217E-03 -0.110464E+04
  0.303710E+02  0.114003E+02  0.159644E+00  0.380754E+00  0.221325E+00  0.275183E+02  0.747999E+01 -0.242672E+01  0.502283E+01 -0.111295E+02  0.487192E-01  0.307748E-02  0.172394E-01  0.137634E-01  0.433217E-03 -0.110386E+04
  0.303710E+02  0.118596E+02  0.159644E+00  0.380754E+00  0.221325E+00  0.275343E+02  0.747999E+01 -0.214897E+01  0.523479E+01 -0.111295E+02  0.487192E-01  0.375387E-02  0.120463E-01  0.126392E-02  0.466553E-03 -0.110391E+04
  0.305487E+02  0.118596E+02  0.159644E+00  0.114407E+01  0.103807E+01  0.275343E+02  0.747999E+01 -0.214897E+01  0.523479E+01 -0.111295E+02  0.487192E-01  0.375387E-02  0.115976E-01  0.126392E-02  0.466553E-03 -0.110516E+04
  0.305487E+02  0.116839E+02  0.159644E+00  0.114407E+01  0.103807E+01  0.275343E+02  0.747999E+01 -0.214897E+01  0.523479E+01 -0.111295E+02  0.536787E-01  0.275795E-01  0.115976E-01  0.133676E-01  0.466553E-03 -0.110830E+04
  0.305487E+02  0.116839E+02  0.159644E+00  0.593971E+00 -0.768793E-01  0.275343E+02  0.747999E+01 -0.214897E+01  0.523479E+01 -0.112045E+02  0.536787E-01  0.254876E-01  0.115976E-01  0.296620E-02  0.466553E-03 -0.110533E+04
  0.305487E+02  0.116839E+02  0.159644E+00  0.414178E+00 -0.768793E-01  0.275343E+02  0.747999E+01 -0.214897E+01  0.523479E+01 -0.112045E+02  0.536787E-01  0.254876E-01  0.165942E-01  0.296620E-02  0.466553E-03 -0.110583E+04
  0.305487E+02  0.116839E+02  0.159644E+00  0.414178E+00 -0.768793E-01  0.275343E+02  0.747999E+01 -0.214897E+01  0.523479E+01 -0.112045E+02  0.536787E-01  0.144557E-01  0.140004E-01  0.296620E-02  0.466553E-03 -0.110447E+04
  0.305487E+02  0.116839E+02  0.159644E+00  0.414178E+00 -0.768793E-01  0.275343E+02  0.747999E+01 -0.214897E+01  0.523479E+01 -0.112045E+02  0.536787E-01  0.144557E-01  0.140004E-01  0.296620E-02  0.466553E-03 -0.110447E+04
  0.305487E+02  0.116839E+02  0.159644E+00  0.414178E+00 -0.768793E-01  0.274525E+02  0.747999E+01 -0.214897E+01  0.523479E+01 -0.112045E+02  0.536787E-01  0.144557E-01  0.140004E-01  0.296620E-02  0.466553E-03 -0.110459E+04
  0.305805E+02  0.116839E+02  0.159644E+00  0.414178E+00 -0.768793E-01  0.274525E+02  0.747999E+01 -0.214897E+01  0.523479E+01 -0.112045E+02  0.536787E-01  0.249785E-01  0.118434E-01  0.296620E-02  0.466553E-03 -0.110557E+04
  0.305805E+02  0.116839E+02  0.159644E+00  0.414178E+00 -0.768793E-01  0.274525E+02  0.753588E+01 -0.214897E+01  0.523479E+01 -0.112110E+02  0.529334E-01  0.224567E-01  0.296574E-01  0.296620E-02  0.466553E-03 -0.110764E+04
  0.305805E+02  0.113262E+02  0.159644E+00  0.414178E+00 -0.768793E-01  0.274525E+02  0.753588E+01 -0.214897E+01  0.523479E+01 -0.112110E+02  0.529334E-01  0.710032E-02  0.296574E-01  0.296620E-02  0.466553E-03 -0.110609E+04
  0.305805E+02  0.113262E+02  0.159644E+00  0.414178E+00  0.414380E+00  0.274525E+02  0.753588E+01 -0.214897E+01  0.523479E+01 -0.112110E+02  0.529334E-01  0.710032E-02  0.234043E-01  0.296620E-02  0.466553E-03 -0.110575E+04
  0.305805E+02  0.113181E+02  0.159644E+00  0.414178E+00  0.414380E+00  0.274525E+02  0.753588E+01 -0.214897E+01  0.523479E+01 -0.112110E+02  0.529334E-01  0.710032E-02  0.234043E-01  0.296620E-02  0.466553E-03 -0.110575E+04
  0.305805E+02  0.113181E+02  0.159644E+00  0.414178E+00  0.414380E+00  0.274525E+02  0.753588E+01 -0.214897E+01  0.523479E+01 -0.112110E+02  0.529334E-01  0.201591E-01  0.291241E-01  0.729656E-02  0.466553E-03 -0.110806E+04
  0.305805E+02  0.113181E+02  0.159644E+00  0.414178E+00  0.414380E+00  0.274525E+02  0.760693E+01 -0.214897E+01  0.523479E+01 -0.110536E+02  0.529334E-01  0.201591E-01  0.146958E-01  0.729656E-02  0.466553E-03 -0.110636E+04
  0.305805E+02  0.113181E+02  0.159644E+00  0.414178E+00 -0.366137E+00  0.274525E+02  0.760693E+01 -0.214897E+01  0.520600E+01 -0.110536E+02  0.529334E-01  0.241087E-01  0.224186E-01  0.729656E-02  0.463606E-02 -0.110905E+04
  0.305805E+02  0.113181E+02  0.159644E+00  0.414178E+00 -0.366137E+00  0.274525E+02  0.772789E+01 -0.214897E+01  0.521945E+01 -0.110536E+02  0.529334E-01  0.158583E-01  0.208624E-01  0.247143E-01  0.414035E-02 -0.110899E+04
  0.305805E+02  0.113181E+02  0.159644E+00  0.126452E+00 -0.366137E+00  0.274525E+02  0.772789E+01 -0.199107E+01  0.521945E+01 -0.110536E+02  0.590203E-01  0.579080E-02  0.253475E-01  0.246526E-01  0.414035E-02 -0.111115E+04
  0.305805E+02  0.113181E+02  0.159644E+00  0.126452E+00 -0.366137E+00  0.274525E+02  0.772789E+01 -0.199107E+01  0.521945E+01 -0.110536E+02  0.461354E-01  0.579080E-02  0.253475E-01  0.246526E-01  0.414035E-02 -0.111165E+04
  0.305805E+02  0.113181E+02 -0.166971E+00  0.126452E+00 -0.854083E+00  0.274525E+02  0.772789E+01 -0.207702E+01  0.521945E+01 -0.110536E+02  0.461354E-01  0.579080E-02  0.232888E-01  0.105193E-01  0.423218E-02 -0.110930E+04
  0.306018E+02  0.113181E+02 -0.166971E+00  0.126452E+00 -0.854083E+00  0.274035E+02  0.772789E+01 -0.207702E+01  0.521945E+01 -0.110536E+02  0.518598E-01  0.579080E-02  0.232888E-01  0.105193E-01  0.423218E-02 -0.110749E+04
  0.306018E+02  0.114164E+02 -0.166971E+00  0.126452E+00 -0.854083E+00  0.274035E+02  0.772789E+01 -0.207702E+01  0.524600E+01 -0.110536E+02  0.518598E-01  0.579080E-02  0.232888E-01  0.105193E-01  0.423218E-02 -0.110732E+04
  0.304367E+02  0.114164E+02 -0.166971E+00  0.126452E+00 -0.854083E+00  0.274035E+02  0.772789E+01 -0.207702E+01  0.524600E+01 -0.110536E+02  0.518598E-01  0.579080E-02  0.800448E-02  0.105193E-01  0.423218E-02 -0.110478E+04
  0.304367E+02  0.114164E+02 -0.166971E+00  0.126452E+00 -0.854083E+00  0.274035E+02  0.772789E+01 -0.207702E+01  0.524600E+01 -0.110536E+02  0.488404E-01  0.579080E-02  0.505809E-02  0.601747E-02  0.423218E-02 -0.110429E+04
  0.304367E+02  0.114164E+02 -0.166971E+00  0.425415E+00  0.223677E+00  0.274035E+02  0.772789E+01 -0.172575E+01  0.524600E+01 -0.110536E+02  0.488404E-01  0.579080E-02  0.118577E-01  0.601747E-02  0.423218E-02 -0.110517E+04
  0.304367E+02  0.114164E+02 -0.166971E+00  0.425415E+00  0.223677E+00  0.274035E+02  0.772789E+01 -0.172575E+01  0.524600E+01 -0.110536E+02  0.488404E-01  0.579080E-02  0.490731E-02  0.173611E-03  0.628585E-03 -0.110353E+04
  0.304367E+02  0.114164E+02  0.520317E-01  0.425415E+00  0.223677E+00  0.274373E+02  0.772789E+01 -0.172575E+01  0.524600E+01 -0.109471E+02  0.488404E-01  0.579080E-02  0.191248E-01  0.173611E-03  0.628585E-03 -0.110720E+04
  0.300374E+02  0.114164E+02 -0.135511E+00 -0.438988E+00  0.458659E+00  0.274373E+02  0.772789E+01 -0.172575E+01  0.524600E+01 -0.109471E+02  0.501013E-01  0.579080E-02  0.194707E-01  0.173611E-03  0.628585E-03 -0.111012E+04
  0.301573E+02  0.114164E+02 -0.135511E+00 -0.438988E+00  0.458659E+00  0.274373E+02  0.785111E+01 -0.172575E+01  0.524600E+01 -0.109471E+02  0.501013E-01  0.579080E-02  0.194707E-01  0.173611E-03  0.102949E-03 -0.110774E+04
  0.301573E+02  0.110782E+02 -0.135511E+00 -0.438988E+00  0.458659E+00  0.274373E+02  0.785111E+01 -0.172575E+01  0.524600E+01 -0.109471E+02  0.534207E-01  0.579080E-02  0.166419E-01  0.173611E-03  0.102949E-03 -0.110637E+04
  0.301573E+02  0.110782E+02 -0.135511E+00 -0.438988E+00  0.458659E+00  0.274373E+02  0.785111E+01 -0.172575E+01  0.524600E+01 -0.109471E+02  0.543372E-01  0.579080E-02  0.166419E-01  0.173611E-03  0.102949E-03 -0.110652E+04
  0.301573E+02  0.110782E+02 -0.135511E+00  0.827675E+00  0.458659E+00  0.271892E+02  0.785111E+01 -0.172575E+01  0.524600E+01 -0.109471E+02  0.543372E-01  0.579080E-02  0.195793E-01  0.173611E-03  0.102949E-03 -0.110617E+04
  0.301573E+02  0.110782E+02  0.950708E+00  0.827675E+00  0.458659E+00  0.271892E+02  0.785111E+01 -0.172575E+01  0.524600E+01 -0.109471E+02  0.543372E-01  0.394219E-02  0.265597E-01  0.143501E-01  0.102949E-03 -0.111155E+04
  0.301573E+02  0.114254E+02  0.950708E+00  0.827675E+00  0.458659E+00  0.271892E+02  0.785111E+01 -0.160511E+01  0.533903E+01 -0.109471E+02  0.543372E-01  0.394219E-02  0.325932E-02  0.143501E-01  0.102949E-03 -0.110849E+04
  0.301573E+02  0.114254E+02  0.565120E+00  0.517064E+00  0.458659E+00  0.271892E+02  0.785171E+01 -0.160511E+01  0.533903E+01 -0.109471E+02  0.559583E-01  0.186253E-01  0.325932E-02  0.233469E-02  0.102949E-03 -0.110794E+04
  0.301685E+02  0.114254E+02  0.565120E+00  0.517064E+00  0.846504E+00  0.276485E+02  0.785171E+01 -0.160511E+01  0.533903E+01 -0.109471E+02  0.559583E-01  0.156900E-01  0.325932E-02  0.233469E-02  0.102949E-03 -0.110853E+04
  0.301685E+02  0.118108E+02  0.565120E+00  0.517064E+00  0.310667E-01  0.274280E+02  0.785171E+01 -0.160511E+01  0.533903E+01 -0.109471E+02  0.559583E-01  0.156900E-01  0.325932E-02  0.233469E-02  0.116305E-01 -0.110961E+04
  0.301685E+02  0.118108E+02  0.565120E+00  0.909679E+00  0.192431E-01  0.274280E+02  0.785171E+01 -0.160511E+01  0.533903E+01 -0.109471E+02  0.559583E-01  0.156900E-01  0.325932E-02  0.628542E-02  0.116305E-01 -0.110971E+04
  0.301685E+02  0.118108E+02  0.565120E+00  0.162154E+01  0.640923E+00  0.274280E+02  0.785171E+01 -0.160511E+01  0.533903E+01 -0.109471E+02  0.512961E-01  0.156900E-01  0.325932E-02  0.112871E-01  0.116305E-01 -0.111014E+04
  0.301685E+02  0.118108E+02  0.789805E-01  0.162154E+01  0.640923E+00  0.274280E+02  0.785171E+01 -0.160511E+01  0.533903E+01 -0.109471E+02  0.514567E-01  0.136105E-01  0.311001E-02  0.112871E-01  0.116305E-01 -0.111063E+04
  0.301685E+02  0.118108E+02  0.789805E-01  0.162154E+01  0.640923E+00  0.274902E+02  0.762297E+01 -0.160511E+01  0.554980E+01 -0.109471E+02  0.539003E-01  0.584406E-02  0.311001E-02  0.112871E-01  0.213103E-01 -0.111122E+04
  0.301967E+02  0.118108E+02  0.789805E-01  0.162154E+01  0.640923E+00  0.274902E+02  0.773441E+01 -0.160511E+01  0.554980E+01 -0.107938E+02  0.539003E-01  0.584406E-02  0.311001E-02  0.194444E-01  0.221853E-01 -0.111186E+04
  0.301967E+02  0.118108E+02  0.789805E-01  0.657736E+00  0.640923E+00  0.274902E+02  0.773441E+01 -0.167460E+01  0.474051E+01 -0.107938E+02  0.539003E-01  0.584406E-02  0.311001E-02  0.288176E-01  0.277566E-01 -0.111453E+04
  0.301967E+02  0.118108E+02  0.789805E-01  0.657736E+00  0.773684E+00  0.274507E+02  0.773441E+01 -0.106546E+01  0.471817E+01 -0.106767E+02  0.539003E-01  0.110094E-01  0.311001E-02  0.238612E-01  0.187524E-01 -0.111713E+04
  0.301967E+02  0.118108E+02 -0.290668E+00  0.657736E+00  0.773684E+00  0.272819E+02  0.761985E+01 -0.220065E+01  0.481252E+01 -0.106767E+02  0.539003E-01  0.110094E-01  0.347185E-02  0.238612E-01  0.408390E-01 -0.111402E+04
  0.301967E+02  0.118108E+02 -0.290668E+00  0.657736E+00  0.773684E+00  0.272819E+02  0.761985E+01 -0.220065E+01  0.415489E+01 -0.106767E+02  0.535202E-01  0.110094E-01  0.347185E-02  0.211260E-01  0.408390E-01 -0.111578E+04
  0.301967E+02  0.118108E+02 -0.290668E+00  0.657736E+00  0.773684E+00  0.265387E+02  0.761985E+01 -0.220065E+01  0.415489E+01 -0.106767E+02  0.535202E-01  0.128979E-01  0.788040E-02  0.196166E-01  0.408390E-01 -0.111582E+04
  0.301967E+02  0.112537E+02 -0.290668E+00  0.657736E+00  0.773684E+00  0.265387E+02  0.761985E+01 -0.220065E+01  0.415489E+01 -0.107291E+02  0.513271E-01  0.128979E-01  0.158837E-01  0.155306E-01  0.416591E-01 -0.111298E+04
  0.301967E+02  0.112537E+02 -0.290668E+00  0.657736E+00  0.773684E+00  0.265387E+02  0.761985E+01 -0.220065E+01  0.446722E+01 -0.107291E+02  0.513271E-01  0.312026E-02  0.158837E-01  0.323008E-02  0.123250E-01 -0.110757E+04
  0.304240E+02  0.112537E+02 -0.290668E+00  0.657736E+00  0.773684E+00  0.265387E+02  0.761985E+01 -0.220065E+01  0.446722E+01 -0.107291E+02  0.513271E-01  0.312026E-02  0.158837E-01  0.323008E-02  0.123250E-01 -0.110688E+04
  0.304240E+02  0.112537E+02 -0.290668E+00  0.657736E+00  0.773684E+00  0.264426E+02  0.761985E+01 -0.220065E+01  0.446722E+01 -0.107291E+02  0.472927E-01  0.312026E-02  0.158837E-01  0.323008E-02  0.123250E-01 -0.110783E+04
  0.304240E+02  0.110801E+02 -0.290668E+00 -0.149032E+00  0.773684E+00  0.264426E+02  0.761985E+01 -0.220065E+01  0.446722E+01 -0.107291E+02  0.472927E-01  0.312026E-02  0.106533E-01  0.323008E-02  0.123250E-01 -0.110831E+04
  0.304240E+02  0.110801E+02 -0.290668E+00 -0.149032E+00  0.773684E+00  0.266474E+02  0.774753E+01 -0.220065E+01  0.446722E+01 -0.107291E+02  0.458037E-01  0.312026E-02  0.769437E-02  0.323008E-02  0.887717E-02 -0.110730E+04
  0.304240E+02  0.110801E+02 -0.290668E+00 -0.149032E+00  0.773684E+00  0.266474E+02  0.774753E+01 -0.220065E+01  0.446722E+01 -0.107291E+02  0.458037E-01  0.729212E-02  0.769437E-02  0.323008E-02  0.191441E-01 -0.110875E+04
  0.304240E+02  0.110801E+02 -0.290668E+00 -0.149032E+00  0.773684E+00  0.266474E+02  0.774753E+01 -0.223329E+01  0.446722E+01 -0.107291E+02  0.532080E-01  0.123522E-01  0.769437E-02  0.323008E-02  0.191441E-01 -0.110846E+04
  0.304240E+02  0.110801E+02 -0.290668E+00 -0.149032E+00  0.359885E+00  0.266474E+02  0.750805E+01 -0.223329E+01  0.443750E+01 -0.107291E+02  0.532080E-01  0.123522E-01  0.769437E-02  0.323008E-02  0.191441E-01 -0.110943E+04
  0.304240E+02  0.113791E+02  0.351577E+00 -0.149032E+00  0.359885E+00  0.266474E+02  0.750805E+01 -0.223329E+01  0.478477E+01 -0.107291E+02  0.444643E-01  0.137350E-01  0.769437E-02  0.323008E-02  0.269282E-02 -0.110770E+04
  0.304240E+02  0.113791E+02  0.351577E+00 -0.192489E+00  0.359885E+00  0.266474E+02  0.750805E+01 -0.223329E+01  0.478477E+01 -0.107291E+02  0.444643E-01  0.137350E-01  0.769437E-02  0.323008E-02  0.269282E-02 -0.110797E+04
  0.304240E+02  0.113791E+02  0.351577E+00 -0.192489E+00  0.359885E+00  0.266474E+02  0.750805E+01 -0.223329E+01  0.461599E+01 -0.106925E+02  0.497749E-01  0.137350E-01  0.769437E-02  0.323008E-02  0.617556E-02 -0.110607E+04
  0.304240E+02  0.113791E+02  0.351577E+00 -0.192489E+00  0.359885E+00  0.266474E+02  0.750805E+01 -0.223329E+01  0.461599E+01 -0.106925E+02  0.497749E-01  0.137350E-01  0.769437E-02  0.323008E-02  0.158703E-02 -0.110561E+04
  0.304240E+02  0.113791E+02  0.351577E+00 -0.192489E+00  0.370436E+00  0.266474E+02  0.750805E+01 -0.223329E+01  0.461599E+01 -0.106925E+02  0.478855E-01  0.125743E-01  0.769437E-02  0.674350E-02  0.158703E-02 -0.110602E+04
  0.304240E+02  0.116508E+02  0.351577E+00  0.184093E+00  0.370436E+00  0.266474E+02  0.750805E+01 -0.223728E+01  0.461599E+01 -0.106925E+02  0.478855E-01  0.405538E-02  0.177330E-01  0.674350E-02  0.158703E-02 -0.110476E+04
  0.304240E+02  0.115778E+02  0.351577E+00  0.184093E+00  0.370436E+00  0.266474E+02  0.750805E+01 -0.223728E+01  0.461599E+01 -0.106925E+02  0.534896E-01  0.224240E-02  0.595623E-02  0.541160E-02  0.158703E-02 -0.110405E+04
  0.304240E+02  0.115778E+02  0.351577E+00  0.184093E+00  0.150350E+00  0.266474E+02  0.750805E+01 -0.223728E+01  0.461599E+01 -0.106925E+02  0.534896E-01  0.798522E-02  0.178858E-03  0.975005E-02  0.158703E-02 -0.110449E+04
  0.304240E+02  0.115778E+02  0.351577E+00  0.643172E+00  0.150350E+00  0.266474E+02  0.750805E+01 -0.225245E+01  0.461599E+01 -0.106925E+02  0.534896E-01  0.412273E-01  0.141213E-02  0.591897E-02  0.158703E-02 -0.110714E+04
  0.304240E+02  0.120228E+02  0.351577E+00  0.643172E+00  0.150350E+00  0.267592E+02  0.762462E+01 -0.225245E+01  0.461599E+01 -0.106925E+02  0.534896E-01  0.412273E-01  0.216769E-02  0.291327E-02  0.158703E-02 -0.110843E+04
  0.304240E+02  0.113004E+02  0.351577E+00 -0.353828E-01  0.266009E+00  0.267592E+02  0.762462E+01 -0.230423E+01  0.470681E+01 -0.106925E+02  0.517858E-01  0.356094E-01  0.216769E-02  0.986880E-02  0.158703E-02 -0.110717E+04
  0.304240E+02  0.113004E+02  0.351577E+00 -0.353828E-01 -0.342363E+00  0.266577E+02  0.762462E+01 -0.230423E+01  0.470681E+01 -0.105393E+02  0.517858E-01  0.356094E-01  0.216769E-02  0.986880E-02  0.158703E-02 -0.110786E+04
  0.304240E+02  0.114204E+02  0.351577E+00 -0.353828E-01 -0.377364E+00  0.266577E+02  0.765853E+01 -0.230423E+01  0.470681E+01 -0.105393E+02  0.499709E-01  0.185518E-01  0.216769E-02  0.986880E-02  0.158703E-02 -0.110552E+04
  0.304240E+02  0.114204E+02  0.351577E+00  0.117877E+01 -0.377364E+00  0.266577E+02  0.765853E+01 -0.230423E+01  0.470681E+01 -0.106363E+02  0.433592E-01  0.185518E-01  0.991682E-03  0.986880E-02  0.307925E-02 -0.110793E+04
  0.303942E+02  0.117956E+02  0.281550E+00  0.117877E+01 -0.345170E+00  0.266577E+02  0.732297E+01 -0.230423E+01  0.484991E+01 -0.106363E+02  0.433592E-01  0.162322E-01  0.991682E-03  0.986880E-02  0.489859E-02 -0.110675E+04
  0.303942E+02  0.117956E+02  0.281550E+00  0.117877E+01 -0.345170E+00  0.266577E+02  0.731203E+01 -0.230423E+01  0.487262E+01 -0.107083E+02  0.531541E-01  0.162322E-01  0.770645E-02  0.986880E-02  0.489859E-02 -0.110682E+04
  0.303942E+02  0.117956E+02  0.281550E+00  0.117877E+01 -0.345170E+00  0.266577E+02  0.731203E+01 -0.230423E+01  0.487262E+01 -0.107083E+02  0.531541E-01  0.218454E-01  0.770645E-02  0.986880E-02  0.489859E-02 -0.110738E+04
  0.303942E+02  0.117956E+02  0.281550E+00  0.117877E+01 -0.345170E+00  0.266577E+02  0.731203E+01 -0.230423E+01  0.487262E+01 -0.107083E+02  0.531541E-01  0.218454E-01  0.770645E-02  0.986880E-02  0.489859E-02 -0.110738E+04
  0.303942E+02  0.117956E+02  0.281550E+00  0.898012E+00 -0.345170E+00  0.266577E+02  0.731203E+01 -0.230423E+01  0.487262E+01 -0.107083E+02  0.496015E-01  0.218454E-01  0.770645E-02  0.986880E-02  0.489859E-02 -0.110601E+04
  0.303942E+02  0.117956E+02  0.281550E+00  0.678770E+00 -0.345170E+00  0.270127E+02  0.731203E+01 -0.280932E+01  0.487262E+01 -0.103641E+02  0.496015E-01  0.706913E-02  0.185099E-01  0.986880E-02  0.614517E-02 -0.110539E+04
  0.303942E+02  0.117956E+02  0.281550E+00  0.678770E+00 -0.749811E+00  0.270127E+02  0.731203E+01 -0.280932E+01  0.487262E+01 -0.103641E+02  0.496015E-01  0.706913E-02  0.185099E-01  0.986880E-02  0.614517E-02 -0.110668E+04
  0.303942E+02  0.117956E+02  0.281550E+00  0.678770E+00 -0.749811E+00  0.270127E+02  0.749486E+01 -0.280932E+01  0.487262E+01 -0.103641E+02  0.496015E-01  0.706913E-02  0.101242E-01  0.986880E-02  0.614517E-02 -0.110466E+04
  0.303942E+02  0.117956E+02  0.281550E+00  0.678770E+00 -0.749811E+00  0.270127E+02  0.749486E+01 -0.280932E+01  0.487262E+01 -0.103641E+02  0.464982E-01  0.706913E-02  0.101242E-01  0.170978E-01  0.614517E-02 -0.110580E+04
  0.304235E+02  0.117956E+02  0.281550E+00  0.678770E+00 -0.749811E+00  0.270127E+02  0.749486E+01 -0.280932E+01  0.487262E+01 -0.103641E+02  0.467067E-01  0.706913E-02  0.101242E-01  0.170978E-01  0.389610E-02 -0.110544E+04
  0.304235E+02  0.117956E+02  0.281550E+00  0.678770E+00 -0.749811E+00  0.270127E+02  0.739821E+01 -0.280932E+01  0.487262E+01 -0.103641E+02  0.529242E-01  0.724688E-02  0.101242E-01  0.170978E-01  0.146706E-01 -0.110716E+04
  0.304235E+02  0.117956E+02  0.281550E+00  0.678770E+00 -0.749811E+00  0.270127E+02  0.739821E+01 -0.280932E+01  0.487262E+01 -0.103641E+02  0.529242E-01  0.724688E-02  0.101242E-01  0.170978E-01  0.250545E-01 -0.110820E+04
  0.306081E+02  0.117956E+02  0.281550E+00  0.954663E-01 -0.749811E+00  0.270127E+02  0.739821E+01 -0.280932E+01  0.487262E+01 -0.103641E+02  0.472659E-01  0.724688E-02  0.118074E-01  0.170978E-01  0.250545E-01 -0.111039E+04
  0.306081E+02  0.117956E+02 -0.295877E+00  0.954663E-01  0.309951E+00  0.270127E+02  0.739821E+01 -0.280932E+01  0.487262E+01 -0.103641E+02  0.472659E-01  0.724688E-02  0.272882E-02  0.170978E-01  0.156022E-01 -0.110766E+04
  0.306081E+02  0.117956E+02 -0.295877E+00  0.954663E-01  0.309951E+00  0.270401E+02  0.739821E+01 -0.280932E+01  0.487262E+01 -0.102658E+02  0.472659E-01  0.376421E-02  0.272882E-02  0.170978E-01  0.549288E-02 -0.110661E+04
  0.306081E+02  0.117956E+02 -0.295877E+00  0.954663E-01  0.309951E+00  0.270401E+02  0.739821E+01 -0.280932E+01  0.487262E+01 -0.103960E+02  0.472659E-01  0.376421E-02  0.272882E-02  0.170978E-01  0.549288E-02 -0.110630E+04
  0.306081E+02  0.117569E+02 -0.295877E+00  0.954663E-01  0.309951E+00  0.270401E+02  0.748045E+01 -0.280932E+01  0.487262E+01 -0.103960E+02  0.472659E-01  0.376421E-02  0.272882E-02  0.246795E-02  0.106548E-02 -0.110463E+04
  0.304784E+02  0.117569E+02 -0.295877E+00  0.954663E-01 -0.128945E+01  0.270401E+02  0.748045E+01 -0.280932E+01  0.487262E+01 -0.103960E+02  0.472659E-01  0.376421E-02  0.272882E-02  0.246795E-02  0.106548E-02 -0.110416E+04
  0.304784E+02  0.117569E+02 -0.295877E+00  0.954663E-01 -0.128945E+01  0.270401E+02  0.748045E+01 -0.280932E+01  0.487262E+01 -0.103960E+02  0.535304E-01  0.701191E-02  0.272882E-02  0.246795E-02  0.222603E-02 -0.110468E+04
  0.304784E+02  0.117569E+02 -0.295877E+00  0.954663E-01 -0.128945E+01  0.270401E+02  0.748045E+01 -0.283041E+01  0.454100E+01 -0.103960E+02  0.535304E-01  0.535004E-02  0.272882E-02  0.416243E-02  0.222603E-02 -0.110751E+04
  0.304784E+02  0.117569E+02 -0.291024E+00 -0.642527E+00 -0.128945E+01  0.270401E+02  0.785866E+01 -0.283041E+01  0.454100E+01 -0.103960E+02  0.535304E-01  0.535004E-02  0.272882E-02  0.726728E-02  0.380341E-02 -0.110798E+04
  0.304784E+02  0.117569E+02 -0.291024E+00 -0.642527E+00 -0.128945E+01  0.270401E+02  0.785866E+01 -0.283041E+01  0.454100E+01 -0.102101E+02  0.505638E-01  0.535004E-02  0.272882E-02  0.726728E-02  0.160793E-01 -0.110840E+04
  0.304784E+02  0.117569E+02 -0.291024E+00 -0.642527E+00 -0.128945E+01  0.270401E+02  0.785866E+01 -0.283041E+01  0.454100E+01 -0.102101E+02  0.505638E-01  0.731368E-02  0.118302E-02  0.726728E-02  0.160793E-01 -0.110844E+04
  0.304784E+02  0.117569E+02 -0.590117E+00  0.236372E+00 -0.128945E+01  0.269910E+02  0.785866E+01 -0.283041E+01  0.454100E+01 -0.102101E+02  0.505638E-01  0.731368E-02  0.118302E-02  0.726728E-02  0.981660E-02 -0.110626E+04
  0.304784E+02  0.117569E+02 -0.590117E+00  0.236372E+00 -0.128945E+01  0.269910E+02  0.785866E+01 -0.283041E+01  0.454100E+01 -0.102101E+02  0.505638E-01  0.710881E-02  0.118302E-02  0.726728E-02  0.133699E-01 -0.110659E+04
  0.304784E+02  0.117569E+02 -0.590117E+00  0.236372E+00 -0.128945E+01  0.269910E+02  0.785866E+01 -0.283041E+01  0.454100E+01 -0.102101E+02  0.505638E-01  0.710881E-02  0.118302E-02  0.152294E-02  0.133699E-01 -0.110602E+04
  0.304784E+02  0.117569E+02 -0.590117E+00  0.236372E+00 -0.128945E+01  0.269910E+02  0.785866E+01 -0.283041E+01  0.454100E+01 -0.101840E+02  0.505638E-01  0.974125E-02  0.118302E-02  0.158108E-02  0.133699E-01 -0.110643E+04
  0.304784E+02  0.117569E+02 -0.590117E+00  0.236372E+00 -0.113273E+01  0.269910E+02  0.785866E+01 -0.283041E+01  0.454100E+01 -0.101840E+02  0.466019E-01  0.974125E-02  0.118302E-02  0.158108E-02  0.748071E-02 -0.110599E+04
  0.304784E+02  0.117569E+02 -0.590117E+00  0.236372E+00 -0.113273E+01  0.269910E+02  0.785866E+01 -0.263803E+01  0.454100E+01 -0.101840E+02  0.466019E-01  0.974125E-02  0.118302E-02  0.158108E-02  0.748071E-02 -0.110795E+04
