Kmin_MC_a0     Kmin_MC_a1     Kmin_MC_a2     Kmin_MC_a3     Kmin_MC_a4     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Q_mult_e1_n1   Q_mult_e1_n2   Q_mult_e2_n1   Q_mult_e2_n2   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.314392E+02   0.117617E+02   0.999716E-01   0.495945E+00   0.461000E+00   0.337619E+02   0.252943E+01   0.246211E+01  -0.151747E+01  -0.182284E+01   0.103042E+01   0.113073E+01   0.111068E+01   0.125699E+01   0.443777E-01   0.536317E-02   0.324419E-01   0.594566E-02   0.969830E-02  -0.104045E+04   0.141576E+02   0.000000E+00  -0.105461E+04   0.210922E+04
   0.314186E+02   0.116805E+02  -0.173538E+00   0.495945E+00   0.181690E+00   0.334011E+02   0.267195E+01   0.333053E+01  -0.116814E+01  -0.543203E+00   0.104283E+01   0.920939E+00   0.110996E+01   0.123943E+01   0.481477E-01   0.834839E-02   0.185971E-01   0.515975E-02   0.381604E-03  -0.103955E+04   0.171530E+02   0.000000E+00  -0.105670E+04   0.211341E+04
   0.318056E+02   0.117796E+02   0.123837E-01  -0.288397E+00  -0.751832E+00   0.337691E+02   0.311711E+01   0.434727E+01  -0.210259E+01  -0.486382E+01   0.104987E+01   0.118489E+01   0.110996E+01   0.123943E+01   0.497090E-01   0.709245E-03   0.375970E-02   0.331628E-01   0.861389E-02  -0.104550E+04   0.143880E+02   0.000000E+00  -0.105989E+04   0.211978E+04
   0.315434E+02   0.117796E+02  -0.300194E+00  -0.288397E+00  -0.823131E+00   0.346166E+02   0.457645E+01   0.142217E+01   0.691818E-01  -0.411512E+01   0.103145E+01   0.100770E+01   0.109789E+01   0.127002E+01   0.541681E-01   0.437695E-02   0.375970E-02   0.292368E-01   0.111371E-01  -0.104695E+04   0.153894E+02   0.000000E+00  -0.106234E+04   0.212468E+04
   0.312299E+02   0.116930E+02  -0.300194E+00   0.513205E-01  -0.516662E+00   0.355891E+02   0.333767E+01   0.249975E+01  -0.221667E+01  -0.416150E+01   0.103145E+01   0.835838E+00   0.109597E+01   0.130311E+01   0.466012E-01   0.163881E-01   0.579637E-02   0.481521E-02   0.608748E-02  -0.104238E+04   0.148582E+02   0.000000E+00  -0.105724E+04   0.211448E+04
   0.308448E+02   0.112251E+02  -0.300194E+00   0.513205E-01  -0.733036E+00   0.326485E+02   0.314361E+01   0.368607E+00  -0.352593E+01   0.320141E-01   0.102244E+01   0.890497E+00   0.110424E+01   0.123298E+01   0.508658E-01   0.576913E-02   0.156337E-01   0.348973E-02   0.138178E-02  -0.104374E+04   0.177311E+02   0.000000E+00  -0.106147E+04   0.212294E+04
   0.308593E+02   0.113161E+02  -0.632963E+00   0.513205E-01  -0.100096E+01   0.331385E+02   0.364566E+01   0.364960E+01  -0.291297E+01   0.147791E+00   0.101461E+01   0.101595E+01   0.111684E+01   0.123298E+01   0.562026E-01   0.248305E-01   0.257607E-02   0.348973E-02   0.553253E-02  -0.104529E+04   0.171354E+02   0.000000E+00  -0.106243E+04   0.212485E+04
   0.308026E+02   0.114823E+02   0.141510E+00   0.513205E-01  -0.225775E+00   0.334675E+02   0.176517E+01   0.259776E+01  -0.308786E+01  -0.188415E+01   0.102119E+01   0.993711E+00   0.108161E+01   0.124973E+01   0.447655E-01   0.161642E-01   0.667240E-02   0.278954E-02   0.973231E-02  -0.104133E+04   0.172869E+02   0.000000E+00  -0.105862E+04   0.211723E+04
   0.309661E+02   0.112751E+02   0.338323E-01   0.513205E-01   0.315551E+00   0.336950E+02   0.455021E+01   0.514988E+01  -0.773853E+00   0.676024E+00   0.102674E+01   0.929821E+00   0.109676E+01   0.127513E+01   0.488289E-01   0.177559E-02   0.924523E-03   0.278954E-02   0.588172E-02  -0.103999E+04   0.188494E+02   0.000000E+00  -0.105884E+04   0.211768E+04
   0.310246E+02   0.112949E+02   0.551090E-01   0.802510E+00  -0.797930E+00   0.339745E+02   0.205338E+01   0.415293E+01  -0.557188E+01  -0.656146E+00   0.103292E+01   0.112980E+01   0.112183E+01   0.126757E+01   0.504976E-01   0.938695E-03   0.695703E-02   0.185186E-01   0.829598E-02  -0.104325E+04   0.157089E+02   0.000000E+00  -0.105896E+04   0.211792E+04
   0.312897E+02   0.111952E+02  -0.301046E+00   0.302891E+00  -0.813615E-01   0.340811E+02   0.241639E+01   0.112146E+01  -0.225773E+01   0.248969E+01   0.103692E+01   0.112980E+01   0.113098E+01   0.128729E+01   0.488059E-01   0.837232E-02   0.217330E-01   0.186673E-01   0.183977E-01  -0.104776E+04   0.119476E+02   0.000000E+00  -0.105971E+04   0.211942E+04
   0.313466E+02   0.111855E+02   0.737266E-01  -0.699829E+00  -0.501140E+00   0.344600E+02   0.529516E+01   0.212755E+01  -0.275045E+01  -0.358849E+01   0.103220E+01   0.125411E+01   0.112832E+01   0.132190E+01   0.510359E-01   0.135870E-01   0.106917E-02   0.880458E-02   0.529984E-02  -0.104219E+04   0.131848E+02   0.000000E+00  -0.105537E+04   0.211075E+04
   0.311044E+02   0.108717E+02   0.737266E-01  -0.347338E+00   0.472421E+00   0.352177E+02   0.434052E+01   0.368861E+01  -0.217443E+01  -0.160023E+01   0.102627E+01   0.117694E+01   0.110018E+01   0.132190E+01   0.523203E-01   0.875217E-02   0.117059E-01   0.512029E-01   0.461537E-02  -0.104573E+04   0.100537E+02   0.000000E+00  -0.105578E+04   0.211157E+04
   0.312150E+02   0.116911E+02   0.299627E+00   0.203428E-01   0.189055E+00   0.345744E+02   0.189774E+01   0.545094E+01  -0.301668E+01   0.220755E+01   0.103306E+01   0.108679E+01   0.111224E+01   0.127775E+01   0.481626E-01   0.427444E-02   0.226731E-01   0.343483E-01   0.281699E-02  -0.104452E+04   0.131080E+02   0.000000E+00  -0.105763E+04   0.211526E+04
   0.314298E+02   0.118887E+02   0.209173E+00   0.315117E+00   0.242201E+00   0.342663E+02   0.214308E+01   0.478561E+01  -0.444567E+01  -0.132067E+01   0.103229E+01   0.107598E+01   0.111224E+01   0.125553E+01   0.505315E-01   0.526325E-02   0.147307E-02   0.106532E-01   0.194119E-01  -0.103834E+04   0.163626E+02   0.000000E+00  -0.105470E+04   0.210941E+04
   0.317058E+02   0.118887E+02   0.568413E+00   0.690383E+00   0.166670E+01   0.338532E+02   0.143910E+01   0.606996E+01  -0.508123E+01   0.396049E+00   0.104439E+01   0.103953E+01   0.110627E+01   0.127332E+01   0.481583E-01   0.140323E-02   0.524518E-02   0.130288E-01   0.109775E-01  -0.104209E+04   0.168663E+02   0.000000E+00  -0.105896E+04   0.211791E+04
   0.317058E+02   0.119018E+02   0.661892E+00   0.690383E+00   0.196278E+01   0.338585E+02   0.434796E+01   0.390386E+01  -0.256106E+01  -0.178675E+01   0.104211E+01   0.916225E+00   0.110404E+01   0.125919E+01   0.520862E-01   0.538039E-02   0.132901E-01   0.321767E-02   0.512394E-05  -0.104097E+04   0.178693E+02   0.000000E+00  -0.105884E+04   0.211768E+04
   0.316209E+02   0.112275E+02   0.290229E+00   0.297770E+00   0.266716E+00   0.343451E+02   0.416406E+01   0.402511E+01  -0.159484E+00  -0.288089E+01   0.104211E+01   0.117812E+01   0.113864E+01   0.127541E+01   0.514654E-01   0.538039E-02   0.114694E-01   0.321767E-02   0.512394E-05  -0.103793E+04   0.161394E+02   0.000000E+00  -0.105407E+04   0.210814E+04
   0.315125E+02   0.115118E+02   0.694602E+00  -0.599034E+00   0.113093E+01   0.342166E+02   0.410506E+01   0.502695E+01  -0.165430E+01   0.121709E+01   0.103376E+01   0.888249E+00   0.109289E+01   0.132569E+01   0.495688E-01   0.373515E-02   0.147533E-01   0.212457E-01   0.589318E-03  -0.104764E+04   0.145114E+02   0.000000E+00  -0.106215E+04   0.212430E+04
   0.315270E+02   0.118985E+02   0.694602E+00   0.203410E+00   0.157398E+01   0.349943E+02   0.375845E+01   0.596052E+01  -0.358242E+01  -0.265558E+01   0.103376E+01   0.104220E+01   0.110341E+01   0.130942E+01   0.457847E-01   0.663435E-02   0.470100E-02   0.307158E-01   0.592385E-02  -0.104451E+04   0.144567E+02   0.000000E+00  -0.105897E+04   0.211793E+04
   0.315501E+02   0.114428E+02   0.254803E+00   0.868489E+00   0.700507E-01   0.352068E+02   0.489822E+01   0.230593E+01  -0.198097E+01  -0.375674E+01   0.104336E+01   0.945766E+00   0.113533E+01   0.128678E+01   0.476871E-01   0.910869E-02   0.742643E-02   0.535678E-02   0.473630E-02  -0.104119E+04   0.166969E+02   0.000000E+00  -0.105789E+04   0.211577E+04
   0.318538E+02   0.116852E+02   0.195021E+00  -0.625369E+00  -0.507928E+00   0.340132E+02   0.547161E+01   0.239673E+01  -0.126537E+00  -0.263141E+01   0.105124E+01   0.946150E+00   0.113533E+01   0.128167E+01   0.486400E-01   0.245707E-02   0.208095E-01   0.129760E-02   0.627451E-02  -0.103998E+04   0.163389E+02   0.000000E+00  -0.105632E+04   0.211264E+04
   0.320031E+02   0.116476E+02  -0.190116E+00  -0.625369E+00  -0.456839E+00   0.331987E+02   0.572055E+01   0.206900E+01  -0.959394E+00  -0.224603E+01   0.105124E+01   0.104253E+01   0.112216E+01   0.129028E+01   0.480592E-01   0.133724E-01   0.220456E-01   0.129760E-02   0.179479E-01  -0.104260E+04   0.139037E+02   0.000000E+00  -0.105650E+04   0.211301E+04
   0.319738E+02   0.116476E+02   0.386963E+00  -0.264747E+00   0.375723E+00   0.340726E+02   0.351888E+01   0.275403E+01  -0.132504E+01  -0.126540E+01   0.104303E+01   0.112208E+01   0.112389E+01   0.125027E+01   0.465180E-01   0.109669E-01   0.112051E-01   0.112914E-02   0.801479E-02  -0.104018E+04   0.163976E+02   0.000000E+00  -0.105658E+04   0.211316E+04
   0.319305E+02   0.114306E+02   0.244519E+00  -0.285452E+00   0.161912E+00   0.341372E+02   0.285397E+01   0.466624E+01  -0.396191E+01  -0.299660E+00   0.104953E+01   0.125370E+01   0.112389E+01   0.130587E+01   0.500169E-01   0.404274E-01   0.111095E-01   0.308833E-02   0.121644E-01  -0.104310E+04   0.970228E+01   0.000000E+00  -0.105280E+04   0.210560E+04
   0.314912E+02   0.116269E+02   0.244519E+00   0.463295E+00   0.161912E+00   0.346170E+02   0.310736E+01   0.334457E+01  -0.553417E+01  -0.217559E+01   0.103942E+01   0.919421E+00   0.112990E+01   0.121497E+01   0.467161E-01   0.695873E-02   0.830341E-02   0.162584E-01   0.276686E-02  -0.104410E+04   0.171858E+02   0.000000E+00  -0.106129E+04   0.212257E+04
   0.314985E+02   0.115188E+02   0.244519E+00   0.134457E+00  -0.115414E+01   0.358875E+02   0.152933E+01   0.412000E+01  -0.311644E+01  -0.254435E+01   0.103990E+01   0.100513E+01   0.113039E+01   0.127991E+01   0.553283E-01   0.822423E-02   0.286302E-02   0.532724E-03   0.186261E-02  -0.104269E+04   0.183192E+02   0.000000E+00  -0.106101E+04   0.212202E+04
   0.311955E+02   0.112506E+02  -0.357910E+00   0.134457E+00   0.305390E+00   0.346218E+02   0.387615E+01   0.337083E+01  -0.116521E+01  -0.375154E+01   0.103098E+01   0.110589E+01   0.108505E+01   0.133764E+01   0.453998E-01   0.173680E-02   0.513600E-02   0.532724E-03   0.295668E-02  -0.103861E+04   0.172978E+02   0.000000E+00  -0.105591E+04   0.211182E+04
   0.312090E+02   0.112506E+02   0.556861E+00   0.523593E+00   0.445183E+00   0.353146E+02   0.400335E+01   0.165638E+01  -0.930156E+00  -0.375154E+01   0.103392E+01   0.105536E+01   0.111129E+01   0.133764E+01   0.460258E-01   0.325002E-02   0.371342E-02   0.553391E-02   0.354491E-01  -0.104179E+04   0.136881E+02   0.000000E+00  -0.105548E+04   0.211096E+04
   0.312263E+02   0.115495E+02   0.556861E+00   0.523593E+00  -0.181660E-01   0.345477E+02   0.272502E+01   0.300721E+01  -0.502443E+01  -0.190262E+01   0.103445E+01   0.107091E+01   0.112320E+01   0.131301E+01   0.456380E-01   0.643513E-02   0.610412E-02   0.281131E-01   0.264492E-02  -0.104194E+04   0.144597E+02   0.000000E+00  -0.105640E+04   0.211280E+04
   0.312492E+02   0.114984E+02   0.588049E+00   0.652135E+00   0.612023E+00   0.341549E+02   0.328313E+01   0.380416E+01  -0.181988E+01  -0.503550E+01   0.102640E+01   0.107526E+01   0.111197E+01   0.127239E+01   0.456845E-01   0.107232E-01   0.352530E-02   0.363723E-01   0.482730E-02  -0.104132E+04   0.142028E+02   0.000000E+00  -0.105552E+04   0.211105E+04
   0.310772E+02   0.112542E+02   0.437674E+00  -0.551589E+00  -0.446897E+00   0.339445E+02   0.107715E+01   0.159613E+01  -0.264451E+01   0.136497E+00   0.102328E+01   0.108714E+01   0.110997E+01   0.127239E+01   0.495438E-01   0.760733E-02   0.352530E-02   0.350152E-01   0.525294E-02  -0.104549E+04   0.145420E+02   0.000000E+00  -0.106003E+04   0.212006E+04
   0.310772E+02   0.112323E+02   0.423886E+00   0.374183E+00   0.505342E+00   0.335248E+02   0.189191E+01   0.221721E+01  -0.220665E+01  -0.105509E+00   0.102328E+01   0.107485E+01   0.110890E+01   0.128743E+01   0.521105E-01   0.535881E-02   0.114939E-01   0.793414E-02   0.220769E-01  -0.104214E+04   0.148049E+02   0.000000E+00  -0.105694E+04   0.211389E+04
   0.307176E+02   0.109367E+02  -0.225055E+00   0.117679E+00  -0.244125E+00   0.346341E+02   0.469749E+01   0.377608E+01  -0.776365E+00  -0.236910E+01   0.101556E+01   0.103652E+01   0.110670E+01   0.128743E+01   0.515423E-01   0.186160E-02   0.129313E-01   0.439176E-03   0.996643E-02  -0.104064E+04   0.172484E+02   0.000000E+00  -0.105789E+04   0.211578E+04
   0.309290E+02   0.109367E+02  -0.300042E+00   0.559788E+00  -0.244125E+00   0.341709E+02   0.319714E+01   0.260778E+01  -0.350674E+01  -0.218903E+01   0.102666E+01   0.957799E+00   0.110670E+01   0.130182E+01   0.499017E-01   0.128671E-01   0.148156E-01   0.753043E-02   0.748380E-02  -0.104181E+04   0.152172E+02   0.000000E+00  -0.105703E+04   0.211405E+04
   0.312429E+02   0.111481E+02   0.305638E+00   0.199148E+00   0.546288E+00   0.343702E+02   0.290493E+01   0.308273E+01  -0.248367E+01   0.626522E+00   0.103036E+01   0.106541E+01   0.111229E+01   0.130182E+01   0.437745E-01   0.114541E-02   0.113555E-01   0.526167E-02   0.445196E-02  -0.103918E+04   0.169801E+02   0.000000E+00  -0.105616E+04   0.211232E+04
   0.313075E+02   0.117697E+02  -0.169128E+00   0.795146E+00  -0.905118E-01   0.332926E+02   0.476139E+01   0.591684E+01  -0.463310E+01  -0.178258E+01   0.103335E+01   0.109765E+01   0.110830E+01   0.124245E+01   0.487981E-01   0.144733E-01   0.197197E-01   0.158380E-01   0.107407E-02  -0.104592E+04   0.150260E+02   0.000000E+00  -0.106095E+04   0.212189E+04
   0.313075E+02   0.115309E+02  -0.169128E+00   0.887110E-01  -0.905118E-01   0.330659E+02   0.465875E+01   0.446599E+01  -0.845438E+00   0.102474E+01   0.103580E+01   0.936866E+00   0.111467E+01   0.125092E+01   0.487981E-01   0.497566E-02   0.921423E-02   0.133918E-01   0.107407E-02  -0.104071E+04   0.174174E+02   0.000000E+00  -0.105813E+04   0.211625E+04
   0.313757E+02   0.115874E+02   0.124284E+00   0.521952E+00   0.932576E-01   0.340389E+02   0.368285E+01   0.383709E+01  -0.174091E+01  -0.186830E+01   0.103053E+01   0.103363E+01   0.111734E+01   0.126380E+01   0.498776E-01   0.326730E-03   0.163324E-01   0.263440E-01   0.679126E-02  -0.103861E+04   0.151115E+02   0.000000E+00  -0.105372E+04   0.210744E+04
   0.313750E+02   0.113367E+02  -0.741500E-01   0.114437E+00   0.431461E+00   0.342453E+02   0.417420E+01   0.143476E+01  -0.135078E+01  -0.364334E+00   0.103487E+01   0.105885E+01   0.111454E+01   0.127876E+01   0.509994E-01   0.105761E-01   0.117707E-01   0.111704E-01   0.459255E-02  -0.103896E+04   0.158652E+02   0.000000E+00  -0.105483E+04   0.210965E+04
   0.315272E+02   0.116716E+02   0.668728E+00   0.114437E+00  -0.186534E+00   0.338818E+02   0.417420E+01   0.364727E+01  -0.342810E+00  -0.319830E+01   0.103487E+01   0.129677E+01   0.111454E+01   0.130233E+01   0.499410E-01   0.390308E-02   0.119048E-02   0.655523E-02   0.263125E-01  -0.104106E+04   0.119800E+02   0.000000E+00  -0.105304E+04   0.210608E+04
   0.314902E+02   0.107374E+02   0.565475E-01   0.114437E+00   0.972597E+00   0.342891E+02   0.369882E+01   0.270762E+01  -0.298584E+01  -0.256158E+01   0.104123E+01   0.120321E+01   0.113909E+01   0.130233E+01   0.563876E-01   0.130056E-01   0.362102E-02   0.648035E-03   0.701318E-02  -0.104273E+04   0.147771E+02   0.000000E+00  -0.105751E+04   0.211501E+04
   0.314495E+02   0.107374E+02  -0.884151E-01   0.114437E+00   0.411773E+00   0.339104E+02   0.442664E+01   0.504412E+01  -0.158693E+01  -0.402890E+01   0.104123E+01   0.971043E+00   0.113903E+01   0.124807E+01   0.530317E-01   0.397356E-02   0.125972E-02   0.218123E-02   0.972740E-03  -0.104239E+04   0.193264E+02   0.000000E+00  -0.106172E+04   0.212343E+04
   0.318959E+02   0.116500E+02  -0.121097E+00  -0.209599E+00   0.411773E+00   0.332092E+02   0.364355E+01   0.293734E+01  -0.484949E+01  -0.190332E+01   0.104984E+01   0.116801E+01   0.113903E+01   0.123883E+01   0.480314E-01   0.180942E-01   0.125972E-02   0.155684E-01   0.368164E-02  -0.104028E+04   0.150817E+02   0.000000E+00  -0.105536E+04   0.211072E+04
   0.317771E+02   0.116500E+02   0.107361E+01   0.932613E+00   0.423734E+00   0.322693E+02   0.287811E+01   0.296583E+01  -0.343487E+01  -0.161023E+01   0.105273E+01   0.116968E+01   0.113854E+01   0.123883E+01   0.485632E-01   0.982418E-02   0.125972E-02   0.384703E-02   0.142090E-01  -0.104279E+04   0.159939E+02   0.000000E+00  -0.105878E+04   0.211757E+04
   0.319318E+02   0.114595E+02   0.107361E+01   0.827517E-01   0.448991E+00   0.349468E+02   0.376714E+01   0.399873E+01  -0.801356E+00  -0.360092E+00   0.104568E+01   0.123466E+01   0.114036E+01   0.127135E+01   0.527646E-01   0.234327E-01   0.382329E-01   0.229369E-02   0.363648E-01  -0.104885E+04   0.723001E+01   0.000000E+00  -0.105608E+04   0.211216E+04
   0.324986E+02   0.116441E+02   0.519171E+00  -0.273082E+00   0.448991E+00   0.341768E+02   0.512368E+01   0.244194E+01  -0.224363E+01  -0.380859E+00   0.107414E+01   0.122737E+01   0.114900E+01   0.128603E+01   0.469639E-01   0.168604E-01   0.223993E-01   0.540275E-02   0.175352E-01  -0.104298E+04   0.105856E+02   0.000000E+00  -0.105357E+04   0.210713E+04
   0.324986E+02   0.121494E+02   0.322276E+00   0.110144E+00  -0.294426E+00   0.338269E+02   0.415375E+01   0.275875E+01  -0.158571E+01  -0.474016E+01   0.107414E+01   0.751231E+00   0.114299E+01   0.127686E+01   0.474606E-01   0.853277E-02   0.304583E-01   0.130125E-01   0.239676E-01  -0.104832E+04   0.796811E+01   0.000000E+00  -0.105629E+04   0.211258E+04
   0.328707E+02   0.123058E+02  -0.126598E+00  -0.174249E+00  -0.280100E+00   0.329734E+02   0.444020E+01   0.222855E+01  -0.480277E+00  -0.141104E+01   0.107757E+01   0.875184E+00   0.115399E+01   0.126819E+01   0.505071E-01   0.481030E-02   0.469939E-02   0.114206E-01   0.802120E-02  -0.104180E+04   0.157220E+02   0.000000E+00  -0.105752E+04   0.211504E+04
   0.326016E+02   0.117782E+02   0.847415E-01  -0.407186E+00  -0.611963E+00   0.327560E+02   0.286091E+01   0.347824E+01  -0.125614E+01  -0.503238E+00   0.108091E+01   0.101469E+01   0.115190E+01   0.124209E+01   0.486835E-01   0.433403E-02   0.310558E-02   0.251233E-02   0.295391E-02  -0.103970E+04   0.185509E+02   0.000000E+00  -0.105825E+04   0.211650E+04
   0.326007E+02   0.113920E+02   0.178716E+00  -0.940901E+00   0.609942E+00   0.342239E+02   0.115883E+01   0.257177E+01  -0.367467E+01  -0.185954E+01   0.107275E+01   0.115859E+01   0.115642E+01   0.128466E+01   0.513699E-01   0.460893E-02   0.116172E-02   0.250167E-01   0.334044E-02  -0.103967E+04   0.144058E+02   0.000000E+00  -0.105408E+04   0.210815E+04
   0.326805E+02   0.116154E+02   0.178716E+00  -0.124734E+00   0.631705E+00   0.358927E+02   0.125177E+01   0.553798E+01  -0.277252E+01   0.205674E+00   0.107259E+01   0.106880E+01   0.115642E+01   0.133072E+01   0.528585E-01   0.460893E-02   0.514719E-02   0.231366E-02   0.431637E-04  -0.103855E+04   0.165716E+02   0.000000E+00  -0.105512E+04   0.211024E+04
   0.325816E+02   0.122343E+02   0.663798E+00   0.113377E+00  -0.790968E-01   0.352992E+02   0.378573E+01   0.465699E+01  -0.117682E+01  -0.634931E+00   0.108273E+01   0.106777E+01   0.115757E+01   0.133536E+01   0.492961E-01   0.116322E-01   0.117225E-01   0.231366E-02   0.363426E-02  -0.104441E+04   0.146612E+02   0.000000E+00  -0.105907E+04   0.211814E+04
   0.327774E+02   0.119685E+02   0.438746E+00  -0.254038E+00   0.780275E+00   0.353117E+02   0.293945E+01   0.110324E+01  -0.421662E+01   0.939364E-01   0.108273E+01   0.110586E+01   0.115250E+01   0.135120E+01   0.508585E-01   0.657562E-02   0.290775E-01   0.159543E-01   0.375070E-02  -0.104398E+04   0.114372E+02   0.000000E+00  -0.105542E+04   0.211083E+04
   0.328414E+02   0.123733E+02   0.438746E+00   0.489590E+00   0.127847E+00   0.334531E+02   0.300482E+01   0.289416E+01   0.534895E+00  -0.128790E+01   0.107207E+01   0.882829E+00   0.115250E+01   0.129482E+01   0.540798E-01   0.531521E-02   0.162177E-01   0.294291E-01   0.244990E-01  -0.104799E+04   0.107001E+02   0.000000E+00  -0.105869E+04   0.211738E+04
   0.327934E+02   0.121424E+02   0.112071E+01  -0.138693E+00   0.548307E+00   0.345348E+02   0.217684E+01   0.464251E+01  -0.529096E+01  -0.198386E+01   0.106940E+01   0.104761E+01   0.115177E+01   0.134614E+01   0.561707E-01   0.459965E-02   0.784965E-02   0.167934E-01   0.102736E-01  -0.104631E+04   0.137023E+02   0.000000E+00  -0.106001E+04   0.212002E+04
   0.325570E+02   0.119687E+02  -0.796590E-01  -0.232908E+00   0.295959E+00   0.356716E+02   0.236460E+01   0.350274E+01  -0.232798E+01  -0.609560E+01   0.106940E+01   0.973170E+00   0.115177E+01   0.134410E+01   0.504986E-01   0.113496E-02   0.156519E-01   0.115075E-02   0.497924E-02  -0.104074E+04   0.155536E+02   0.000000E+00  -0.105629E+04   0.211259E+04
   0.322684E+02   0.119006E+02   0.118762E+01   0.669693E+00   0.710243E+00   0.342874E+02   0.182120E+01   0.238864E+01  -0.409251E+01  -0.215082E+01   0.106263E+01   0.954701E+00   0.114574E+01   0.129777E+01   0.486447E-01   0.113496E-02   0.993179E-02   0.605848E-02   0.135548E-01  -0.103955E+04   0.158619E+02   0.000000E+00  -0.105541E+04   0.211082E+04
   0.324733E+02   0.119006E+02   0.553820E+00   0.875082E-01   0.710243E+00   0.340339E+02   0.520945E+01   0.855640E+00   0.156753E+00  -0.334201E+01   0.107172E+01   0.120364E+01   0.114761E+01   0.134085E+01   0.454489E-01   0.190164E-01   0.333799E-02   0.670644E-02   0.930287E-02  -0.104230E+04   0.122265E+02   0.000000E+00  -0.105453E+04   0.210905E+04
   0.326505E+02   0.120598E+02   0.553820E+00   0.302981E-01   0.118066E+01   0.341987E+02   0.278733E+01   0.368964E+01  -0.762290E+00  -0.243677E+01   0.107372E+01   0.972972E+00   0.114195E+01   0.128887E+01   0.480975E-01   0.140492E-01   0.333799E-02   0.152188E-01   0.239910E-01  -0.104044E+04   0.134740E+02   0.000000E+00  -0.105391E+04   0.210783E+04
   0.326480E+02   0.116478E+02   0.553820E+00   0.283509E+00   0.251704E+00   0.342744E+02   0.163005E+01   0.231616E+01  -0.408335E+01   0.451836E+00   0.107372E+01   0.112145E+01   0.115953E+01   0.130993E+01   0.509701E-01   0.716306E-02   0.149841E-01   0.213464E-01   0.133226E-01  -0.104217E+04   0.120203E+02   0.000000E+00  -0.105419E+04   0.210838E+04
   0.324407E+02   0.120821E+02   0.299076E+00   0.283509E+00   0.670968E+00   0.339160E+02   0.304140E+01   0.108178E+01  -0.190698E+01  -0.216003E+01   0.107207E+01   0.959941E+00   0.113561E+01   0.126211E+01   0.475150E-01   0.354907E-02   0.194103E-01   0.143194E-02   0.109008E-01  -0.103951E+04   0.161936E+02   0.000000E+00  -0.105570E+04   0.211141E+04
   0.322297E+02   0.119409E+02   0.299076E+00  -0.133384E+00   0.107919E+01   0.326349E+02   0.458258E+01   0.129343E+01  -0.230386E+01  -0.463232E+01   0.106041E+01   0.985092E+00   0.111720E+01   0.126211E+01   0.437088E-01   0.492809E-02   0.197871E-02   0.330841E-03   0.955435E-02  -0.104056E+04   0.183820E+02   0.000000E+00  -0.105894E+04   0.211788E+04
   0.320010E+02   0.119409E+02  -0.185120E-01  -0.133384E+00  -0.453328E+00   0.328332E+02   0.255527E+01  -0.304740E+00  -0.515882E+01  -0.261270E+01   0.104773E+01   0.972446E+00   0.115387E+01   0.126211E+01   0.531772E-01   0.204370E-02   0.603838E-02   0.220418E-01   0.178572E-01  -0.104941E+04   0.148812E+02   0.000000E+00  -0.106429E+04   0.212858E+04
   0.320615E+02   0.113539E+02   0.418099E+00   0.207127E+00   0.165866E+00   0.331751E+02   0.141770E+01   0.543340E+01  -0.439833E+01   0.823483E+00   0.104773E+01   0.122232E+01   0.115821E+01   0.123152E+01   0.510196E-01   0.461155E-02   0.508617E-02   0.750742E-02   0.252710E-02  -0.104025E+04   0.160088E+02   0.000000E+00  -0.105626E+04   0.211252E+04
   0.320615E+02   0.114189E+02   0.418099E+00   0.342622E-01  -0.142629E+00   0.350218E+02   0.164709E+01   0.392936E+01  -0.506401E+01   0.244283E+01   0.106447E+01   0.102957E+01   0.114825E+01   0.128640E+01   0.514824E-01   0.461155E-02   0.237392E-02   0.908782E-02   0.257942E-02  -0.104047E+04   0.172438E+02   0.000000E+00  -0.105771E+04   0.211543E+04
   0.324952E+02   0.118014E+02  -0.300607E+00  -0.142338E+01  -0.492031E-01   0.333555E+02   0.405818E+01   0.330696E-01   0.109619E+01  -0.325702E+01   0.107316E+01   0.899710E+00   0.114825E+01   0.126432E+01   0.526931E-01   0.122393E-01   0.570607E-01   0.266585E-02   0.881733E-02  -0.104992E+04   0.110257E+02   0.000000E+00  -0.106095E+04   0.212189E+04
   0.323042E+02   0.114086E+02  -0.986709E+00  -0.929798E+00  -0.943780E+00   0.335617E+02   0.494968E+01   0.166804E+01   0.674830E+00  -0.226647E+01   0.107447E+01   0.925767E+00   0.113968E+01   0.129024E+01   0.503329E-01   0.140599E-02   0.536900E-01   0.168403E-01   0.129808E-01  -0.104928E+04   0.104262E+02   0.000000E+00  -0.105971E+04   0.211941E+04
   0.325254E+02   0.115384E+02   0.377552E+00  -0.359443E+00  -0.935578E+00   0.339540E+02   0.273432E+01   0.256386E+01   0.183788E+00   0.260460E+01   0.107800E+01   0.106311E+01   0.115944E+01   0.132323E+01   0.498577E-01   0.282644E-02   0.346287E-02   0.301759E-02   0.434912E-02  -0.104488E+04   0.165396E+02   0.000000E+00  -0.106142E+04   0.212284E+04
