Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_MR_a5    Kmin_MR_a6    Kmin_MR_a7    Kmin_MR_a8    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Kmin_TR_a5    Kmin_TR_a6    Kmin_TR_a7    Kmin_TR_a8    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.304295E+02  0.109097E+02  0.338470E+00 -0.124059E+01 -0.659358E+00 -0.469548E+01  0.133018E+01  0.602096E+01 -0.390472E+00  0.278068E+02  0.152067E+01  0.460328E+01 -0.338524E+01 -0.608972E+01  0.452480E+01 -0.675705E+01  0.895718E+01 -0.631876E+01  0.234236E-01  0.109411E-02  0.113735E-01  0.262883E-02  0.155368E-02 -0.980041E+03
  0.304295E+02  0.109704E+02  0.301889E+00 -0.124059E+01 -0.659358E+00 -0.469548E+01  0.133018E+01  0.632698E+01 -0.390472E+00  0.278068E+02  0.152067E+01  0.466559E+01 -0.338524E+01 -0.608972E+01  0.431556E+01 -0.675705E+01  0.895718E+01 -0.631876E+01  0.160537E-01  0.109411E-02  0.831121E-02  0.262883E-02  0.323579E-02 -0.980285E+03
  0.304295E+02  0.109704E+02  0.301889E+00 -0.124059E+01 -0.659358E+00 -0.469548E+01  0.133018E+01  0.585881E+01 -0.390472E+00  0.277842E+02  0.152067E+01  0.466559E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.895718E+01 -0.631876E+01  0.160537E-01  0.109411E-02  0.831121E-02  0.262883E-02  0.323579E-02 -0.978337E+03
  0.304295E+02  0.110387E+02  0.301889E+00 -0.124059E+01 -0.659358E+00 -0.469548E+01  0.133018E+01  0.585881E+01 -0.390472E+00  0.277084E+02  0.157188E+01  0.466559E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.895718E+01 -0.631876E+01  0.155413E-01  0.109411E-02  0.132258E-01  0.238956E-01  0.323579E-02 -0.981464E+03
  0.304295E+02  0.110387E+02  0.301889E+00 -0.124059E+01 -0.659358E+00 -0.314501E+01  0.133018E+01  0.585881E+01 -0.390472E+00  0.276112E+02  0.157188E+01  0.466559E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.895718E+01 -0.631876E+01  0.155413E-01  0.109411E-02  0.361903E-02  0.238956E-01  0.642456E-02 -0.983032E+03
  0.304295E+02  0.110387E+02  0.301889E+00 -0.124059E+01 -0.659358E+00 -0.314501E+01  0.133018E+01  0.585881E+01 -0.390472E+00  0.276112E+02  0.157188E+01  0.466559E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.155413E-01  0.132349E-01  0.361903E-02  0.238090E-01  0.961887E-02 -0.985060E+03
  0.304295E+02  0.110387E+02  0.301889E+00 -0.124059E+01 -0.659358E+00 -0.314501E+01  0.133018E+01  0.585881E+01 -0.889586E+00  0.276112E+02  0.157188E+01  0.473040E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.206096E-01  0.132349E-01  0.105329E-01  0.134049E-01  0.961887E-02 -0.983343E+03
  0.304295E+02  0.110387E+02  0.301889E+00 -0.800036E+00 -0.659358E+00 -0.314501E+01  0.902652E+00  0.585881E+01 -0.889586E+00  0.276112E+02  0.157188E+01  0.473040E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.206096E-01  0.132349E-01  0.105329E-01  0.134049E-01  0.383375E-02 -0.980990E+03
  0.304295E+02  0.110387E+02  0.301889E+00 -0.800036E+00 -0.570379E+00 -0.314501E+01  0.902652E+00  0.585881E+01 -0.889586E+00  0.276112E+02  0.157188E+01  0.473040E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.206096E-01  0.132349E-01  0.105329E-01  0.111004E-01  0.132703E-01 -0.981698E+03
  0.304295E+02  0.110387E+02  0.301889E+00 -0.800036E+00 -0.570379E+00 -0.314501E+01  0.902652E+00  0.585881E+01 -0.889586E+00  0.276112E+02  0.157188E+01  0.473040E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.206096E-01  0.132349E-01  0.105329E-01  0.924460E-02  0.132703E-01 -0.981512E+03
  0.304465E+02  0.110387E+02  0.301889E+00 -0.800036E+00 -0.570379E+00 -0.314501E+01  0.902652E+00  0.585881E+01 -0.889586E+00  0.276112E+02  0.157188E+01  0.473040E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.223309E-01  0.178433E-01  0.105329E-01  0.299395E-03  0.933767E-02 -0.981392E+03
  0.304465E+02  0.110387E+02  0.301889E+00 -0.800036E+00 -0.240198E+00 -0.286217E+01  0.902652E+00  0.585881E+01 -0.889586E+00  0.276112E+02  0.141859E+01  0.473040E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.223309E-01  0.178433E-01  0.105329E-01  0.299395E-03  0.697119E-03 -0.982686E+03
  0.304465E+02  0.110387E+02  0.301889E+00 -0.800036E+00 -0.240198E+00 -0.286217E+01  0.619823E+00  0.585881E+01 -0.889586E+00  0.276112E+02  0.140739E+01  0.473040E+01 -0.334935E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.208872E-01  0.111381E-01  0.155170E-01  0.299395E-03  0.697119E-03 -0.982379E+03
  0.304465E+02  0.112554E+02  0.301889E+00 -0.800036E+00 -0.240198E+00 -0.286217E+01  0.619823E+00  0.666805E+01 -0.889586E+00  0.276112E+02  0.104378E+01  0.473040E+01 -0.308569E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.184996E-01  0.741197E-02  0.830009E-02  0.299395E-03  0.123622E-01 -0.982430E+03
  0.304465E+02  0.112554E+02  0.301889E+00 -0.800036E+00 -0.141041E+01 -0.286217E+01  0.619823E+00  0.666805E+01 -0.889586E+00  0.273625E+02  0.104378E+01  0.473040E+01 -0.308569E+01 -0.632006E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.184996E-01  0.741197E-02  0.830009E-02  0.299395E-03  0.123622E-01 -0.984297E+03
  0.304465E+02  0.112554E+02  0.169412E+00 -0.800036E+00 -0.141041E+01 -0.289407E+01  0.119058E+01  0.666805E+01 -0.889586E+00  0.273625E+02  0.104378E+01  0.473040E+01 -0.308569E+01 -0.626606E+01  0.417496E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.184996E-01  0.741197E-02  0.830009E-02  0.299395E-03  0.123622E-01 -0.984428E+03
  0.304465E+02  0.112554E+02  0.169412E+00 -0.800036E+00 -0.141041E+01 -0.339717E+01  0.119058E+01  0.666805E+01 -0.889586E+00  0.273625E+02  0.100731E+01  0.473040E+01 -0.308569E+01 -0.619004E+01  0.420189E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.169485E-01  0.467332E-02  0.830009E-02  0.299395E-03  0.123622E-01 -0.983142E+03
  0.304465E+02  0.112554E+02  0.337446E+00 -0.800036E+00 -0.141041E+01 -0.339717E+01  0.119058E+01  0.666805E+01 -0.889586E+00  0.273625E+02  0.100731E+01  0.455815E+01 -0.308569E+01 -0.619004E+01  0.420189E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.169485E-01  0.467332E-02  0.165387E-02  0.299395E-03  0.123622E-01 -0.983105E+03
  0.304465E+02  0.112080E+02  0.337446E+00 -0.800036E+00 -0.141041E+01 -0.339717E+01  0.119058E+01  0.665595E+01 -0.889586E+00  0.273625E+02  0.100731E+01  0.455815E+01 -0.308569E+01 -0.619004E+01  0.420189E+01 -0.675705E+01  0.897994E+01 -0.631876E+01  0.169485E-01  0.467332E-02  0.165387E-02  0.299395E-03  0.123622E-01 -0.983013E+03
  0.304465E+02  0.113177E+02  0.215160E+00 -0.800036E+00 -0.141041E+01 -0.339717E+01  0.119058E+01  0.665595E+01 -0.889586E+00  0.273625E+02  0.100731E+01  0.460936E+01 -0.308569E+01 -0.619004E+01  0.405854E+01 -0.675705E+01  0.901542E+01 -0.631876E+01  0.154785E-01  0.110407E-01  0.165387E-02  0.299395E-03  0.123622E-01 -0.983417E+03
  0.304465E+02  0.113177E+02  0.215160E+00 -0.800036E+00 -0.141041E+01 -0.339717E+01  0.119058E+01  0.665595E+01 -0.889586E+00  0.273625E+02  0.100731E+01  0.460936E+01 -0.308569E+01 -0.619004E+01  0.405854E+01 -0.681184E+01  0.901542E+01 -0.631876E+01  0.154785E-01  0.251157E-01  0.472803E-02  0.989681E-02  0.126672E-01 -0.986082E+03
  0.304465E+02  0.113177E+02  0.215160E+00 -0.800036E+00 -0.141041E+01 -0.339717E+01 -0.635426E-02  0.665595E+01 -0.889586E+00  0.273625E+02  0.100731E+01  0.460936E+01 -0.310753E+01 -0.619004E+01  0.405854E+01 -0.681184E+01  0.888575E+01 -0.631876E+01  0.154785E-01  0.251157E-01  0.472803E-02  0.168029E-01  0.171008E-01 -0.987918E+03
  0.304465E+02  0.113177E+02  0.215160E+00 -0.800036E+00 -0.141041E+01 -0.339717E+01 -0.135703E+00  0.665595E+01 -0.889586E+00  0.273625E+02  0.100731E+01  0.460936E+01 -0.310753E+01 -0.619004E+01  0.405854E+01 -0.681184E+01  0.888575E+01 -0.649297E+01  0.154785E-01  0.251157E-01  0.450640E-02  0.168029E-01  0.171008E-01 -0.990409E+03
  0.306093E+02  0.113177E+02  0.477483E+00 -0.800036E+00 -0.141041E+01 -0.339717E+01 -0.959973E-01  0.665595E+01 -0.124384E+01  0.273625E+02  0.100731E+01  0.460936E+01 -0.310753E+01 -0.611900E+01  0.405854E+01 -0.681184E+01  0.885199E+01 -0.649297E+01  0.154785E-01  0.102719E-01  0.450640E-02  0.115800E-01  0.509319E-02 -0.984696E+03
  0.306093E+02  0.113253E+02  0.477483E+00 -0.100772E+01 -0.141041E+01 -0.339717E+01 -0.959973E-01  0.665595E+01 -0.124384E+01  0.273625E+02  0.100731E+01  0.460936E+01 -0.310753E+01 -0.611900E+01  0.405854E+01 -0.681184E+01  0.885199E+01 -0.649297E+01  0.154785E-01  0.102719E-01  0.450640E-02  0.115800E-01  0.509319E-02 -0.984300E+03
  0.306093E+02  0.113253E+02  0.242064E+00 -0.100772E+01 -0.141041E+01 -0.339717E+01  0.811013E+00  0.665595E+01 -0.124384E+01  0.273625E+02  0.100731E+01  0.460936E+01 -0.303650E+01 -0.611900E+01  0.405854E+01 -0.681184E+01  0.885199E+01 -0.649297E+01  0.183188E-01  0.102719E-01  0.748435E-02  0.903766E-02  0.509319E-02 -0.982788E+03
  0.306179E+02  0.113253E+02  0.242064E+00 -0.100772E+01 -0.144230E+01 -0.339717E+01  0.811013E+00  0.665595E+01 -0.124384E+01  0.273625E+02  0.100731E+01  0.460936E+01 -0.303650E+01 -0.611900E+01  0.405854E+01 -0.681184E+01  0.885199E+01 -0.649297E+01  0.183188E-01  0.102719E-01  0.748435E-02  0.903766E-02  0.509319E-02 -0.983170E+03
  0.306625E+02  0.113253E+02  0.242064E+00 -0.100772E+01 -0.144230E+01 -0.339717E+01  0.811013E+00  0.665595E+01 -0.124384E+01  0.273625E+02  0.100731E+01  0.460936E+01 -0.303650E+01 -0.611900E+01  0.405854E+01 -0.692109E+01  0.885199E+01 -0.649297E+01  0.223046E-01  0.802172E-02  0.748435E-02  0.903766E-02  0.509319E-02 -0.984791E+03
  0.306625E+02  0.113253E+02  0.242064E+00 -0.728434E+00 -0.144230E+01 -0.339717E+01  0.811013E+00  0.665595E+01 -0.124384E+01  0.273625E+02  0.100731E+01  0.473928E+01 -0.303650E+01 -0.611900E+01  0.405854E+01 -0.692109E+01  0.885199E+01 -0.649297E+01  0.208686E-01  0.248403E-02  0.748435E-02  0.903766E-02  0.509319E-02 -0.985432E+03
  0.306625E+02  0.113253E+02  0.242064E+00 -0.728434E+00 -0.144230E+01 -0.339717E+01  0.811013E+00  0.689912E+01 -0.124384E+01  0.273625E+02  0.100731E+01  0.473928E+01 -0.297729E+01 -0.611900E+01  0.405854E+01 -0.692109E+01  0.885199E+01 -0.649297E+01  0.208686E-01  0.248403E-02  0.748435E-02  0.903766E-02  0.509319E-02 -0.984519E+03
  0.306625E+02  0.113253E+02  0.242064E+00 -0.728434E+00 -0.565757E+00 -0.339717E+01  0.811013E+00  0.689912E+01 -0.124384E+01  0.273625E+02  0.100731E+01  0.473928E+01 -0.297729E+01 -0.611900E+01  0.405854E+01 -0.692109E+01  0.885199E+01 -0.636751E+01  0.208686E-01  0.913947E-02  0.748435E-02  0.508957E-03  0.509319E-02 -0.981918E+03
  0.306625E+02  0.113253E+02  0.361121E+00 -0.728434E+00 -0.565757E+00 -0.339717E+01  0.150261E+01  0.671503E+01 -0.124384E+01  0.273625E+02  0.840175E+00  0.472774E+01 -0.297729E+01 -0.611900E+01  0.427752E+01 -0.692109E+01  0.885199E+01 -0.636751E+01  0.171960E-01  0.175441E-02  0.748435E-02  0.629994E-02  0.509319E-02 -0.981485E+03
  0.306625E+02  0.113253E+02  0.361121E+00 -0.787115E+00 -0.565757E+00 -0.339717E+01  0.150261E+01  0.637869E+01 -0.124384E+01  0.273625E+02  0.840175E+00  0.472774E+01 -0.297729E+01 -0.611900E+01  0.418267E+01 -0.692109E+01  0.885199E+01 -0.636751E+01  0.171960E-01  0.175441E-02  0.748435E-02  0.629994E-02  0.320088E-02 -0.982937E+03
  0.306625E+02  0.113253E+02  0.361121E+00 -0.787115E+00 -0.565757E+00 -0.339717E+01  0.150261E+01  0.637869E+01 -0.124384E+01  0.273625E+02  0.840175E+00  0.472774E+01 -0.297729E+01 -0.611900E+01  0.418267E+01 -0.692109E+01  0.885199E+01 -0.636751E+01  0.171960E-01  0.175441E-02  0.748435E-02  0.629994E-02  0.729209E-02 -0.983346E+03
  0.306625E+02  0.114757E+02  0.361121E+00 -0.781689E+00 -0.565757E+00 -0.339717E+01  0.150261E+01  0.637869E+01 -0.124384E+01  0.272833E+02  0.840175E+00  0.472774E+01 -0.297729E+01 -0.611900E+01  0.418267E+01 -0.688863E+01  0.885199E+01 -0.636751E+01  0.171960E-01  0.175441E-02  0.748435E-02  0.629994E-02  0.729209E-02 -0.982855E+03
  0.306625E+02  0.114757E+02  0.361121E+00 -0.844434E+00 -0.690252E+00 -0.339717E+01  0.489115E+00  0.637869E+01 -0.124384E+01  0.273461E+02  0.910132E+00  0.472774E+01 -0.297729E+01 -0.611900E+01  0.418267E+01 -0.688863E+01  0.885199E+01 -0.636751E+01  0.171960E-01  0.175441E-02  0.748435E-02  0.337952E-01  0.660376E-02 -0.984810E+03
  0.306625E+02  0.114757E+02  0.361121E+00 -0.844434E+00 -0.690252E+00 -0.339717E+01  0.489115E+00  0.637869E+01 -0.111157E+01  0.273461E+02  0.100684E+01  0.472774E+01 -0.307950E+01 -0.611900E+01  0.418267E+01 -0.688863E+01  0.885199E+01 -0.636751E+01  0.143073E-01  0.175441E-02  0.748435E-02  0.421114E-01  0.660376E-02 -0.986153E+03
  0.306625E+02  0.114757E+02  0.361121E+00 -0.844434E+00 -0.690252E+00 -0.339717E+01  0.489115E+00  0.630333E+01 -0.111157E+01  0.273461E+02  0.117267E+01  0.472774E+01 -0.309525E+01 -0.611900E+01  0.418267E+01 -0.688863E+01  0.885199E+01 -0.605674E+01  0.143073E-01  0.175441E-02  0.748435E-02  0.421114E-01  0.147941E-02 -0.986463E+03
  0.306625E+02  0.114757E+02  0.361121E+00 -0.844434E+00 -0.690252E+00 -0.339717E+01  0.489115E+00  0.630333E+01 -0.111157E+01  0.273461E+02  0.117267E+01  0.472774E+01 -0.309525E+01 -0.635286E+01  0.406423E+01 -0.688863E+01  0.885199E+01 -0.605674E+01  0.143073E-01  0.142230E-01  0.748435E-02  0.350771E-01  0.504450E-02 -0.986797E+03
  0.306625E+02  0.114757E+02  0.361121E+00 -0.844434E+00 -0.690252E+00 -0.339717E+01  0.917593E+00  0.630333E+01 -0.898577E+00  0.273461E+02  0.117267E+01  0.472774E+01 -0.308890E+01 -0.635286E+01  0.406423E+01 -0.688863E+01  0.885199E+01 -0.605674E+01  0.143073E-01  0.345092E-03  0.748435E-02  0.372612E-01  0.504450E-02 -0.984932E+03
  0.305421E+02  0.113827E+02  0.361121E+00 -0.844434E+00 -0.690252E+00 -0.339717E+01  0.917593E+00  0.630333E+01 -0.898577E+00  0.273107E+02  0.117267E+01  0.472774E+01 -0.308890E+01 -0.635286E+01  0.406423E+01 -0.687967E+01  0.880996E+01 -0.605674E+01  0.186568E-01  0.345092E-03  0.748435E-02  0.372612E-01  0.143725E-01 -0.983536E+03
  0.305421E+02  0.113827E+02  0.273925E+00 -0.844434E+00 -0.690252E+00 -0.339717E+01  0.917593E+00  0.630333E+01 -0.169236E+01  0.277612E+02  0.117267E+01  0.469659E+01 -0.253460E+01 -0.609484E+01  0.406423E+01 -0.687967E+01  0.880996E+01 -0.605674E+01  0.186568E-01  0.345092E-03  0.748435E-02  0.372612E-01  0.143725E-01 -0.982440E+03
  0.305421E+02  0.113827E+02  0.273925E+00 -0.844434E+00 -0.690252E+00 -0.339717E+01  0.917593E+00  0.630333E+01 -0.169236E+01  0.277612E+02  0.134372E+01  0.486533E+01 -0.253460E+01 -0.609484E+01  0.406423E+01 -0.687967E+01  0.880996E+01 -0.605674E+01  0.186568E-01  0.345092E-03  0.748435E-02  0.438700E-02  0.646738E-03 -0.977547E+03
  0.305421E+02  0.113021E+02  0.273925E+00 -0.844434E+00 -0.690252E+00 -0.385172E+01  0.917593E+00  0.630333E+01 -0.112311E+01  0.276420E+02  0.134372E+01  0.486533E+01 -0.253460E+01 -0.609484E+01  0.406423E+01 -0.687967E+01  0.880996E+01 -0.605674E+01  0.186568E-01  0.345092E-03  0.748435E-02  0.438700E-02  0.646738E-03 -0.975582E+03
  0.305421E+02  0.113021E+02  0.273925E+00 -0.820878E+00 -0.690252E+00 -0.383230E+01  0.917593E+00  0.630333E+01 -0.112311E+01  0.276257E+02  0.134372E+01  0.486533E+01 -0.253460E+01 -0.609484E+01  0.406423E+01 -0.687967E+01  0.887114E+01 -0.611629E+01  0.186568E-01  0.345092E-03  0.748435E-02  0.438700E-02  0.646738E-03 -0.976326E+03
  0.305421E+02  0.113021E+02  0.273925E+00 -0.820878E+00 -0.690252E+00 -0.384414E+01  0.917593E+00  0.516002E+01 -0.778128E+00  0.276257E+02  0.134372E+01  0.486533E+01 -0.253460E+01 -0.609484E+01  0.406423E+01 -0.687967E+01  0.887114E+01 -0.611629E+01  0.186568E-01  0.214738E-01  0.748435E-02  0.102996E-01  0.646738E-03 -0.979872E+03
  0.305421E+02  0.113021E+02  0.273925E+00 -0.976433E+00 -0.690252E+00 -0.384414E+01  0.917593E+00  0.617036E+01 -0.778128E+00  0.276257E+02  0.134372E+01  0.498002E+01 -0.253858E+01 -0.609484E+01  0.406423E+01 -0.687967E+01  0.889919E+01 -0.624131E+01  0.186568E-01  0.302459E-01  0.748435E-02  0.102996E-01  0.646738E-03 -0.979694E+03
  0.307144E+02  0.113021E+02  0.273925E+00 -0.976433E+00 -0.690252E+00 -0.384414E+01  0.917593E+00  0.617036E+01 -0.778128E+00  0.276257E+02  0.134372E+01  0.498002E+01 -0.253858E+01 -0.609484E+01  0.406423E+01 -0.687967E+01  0.897944E+01 -0.624131E+01  0.186568E-01  0.365380E-01  0.180864E-01  0.102996E-01  0.646738E-03 -0.984221E+03
  0.307144E+02  0.113021E+02  0.101688E+00 -0.153090E+00 -0.690252E+00 -0.384414E+01  0.114731E+00  0.617036E+01 -0.778128E+00  0.276257E+02  0.134372E+01  0.498002E+01 -0.253858E+01 -0.609484E+01  0.406423E+01 -0.687967E+01  0.897944E+01 -0.624131E+01  0.186568E-01  0.363731E-01  0.180864E-01  0.102996E-01  0.646738E-03 -0.991418E+03
  0.307144E+02  0.113021E+02  0.566715E+00 -0.618867E+00 -0.690252E+00 -0.384414E+01  0.114731E+00  0.617036E+01 -0.778128E+00  0.276257E+02  0.132395E+01  0.498002E+01 -0.253858E+01 -0.609484E+01  0.406423E+01 -0.687967E+01  0.897944E+01 -0.624131E+01  0.186568E-01  0.363731E-01  0.180864E-01  0.758117E-02  0.646738E-03 -0.985800E+03
  0.306686E+02  0.114914E+02  0.566715E+00 -0.618867E+00 -0.690252E+00 -0.384414E+01  0.114731E+00  0.617036E+01 -0.280673E+00  0.276257E+02  0.106643E+01  0.498002E+01 -0.255676E+01 -0.609484E+01  0.439938E+01 -0.684206E+01  0.897944E+01 -0.624131E+01  0.170437E-01  0.232448E-01  0.180864E-01  0.379820E-02  0.646738E-03 -0.984830E+03
  0.306686E+02  0.114914E+02  0.566715E+00 -0.618867E+00 -0.104294E+01 -0.254506E+01  0.476610E+00  0.617036E+01 -0.280673E+00  0.276257E+02  0.112159E+01  0.498002E+01 -0.255676E+01 -0.609484E+01  0.439938E+01 -0.684206E+01  0.897944E+01 -0.624131E+01  0.189621E-01  0.232448E-01  0.661712E-02  0.379820E-02  0.646738E-03 -0.986201E+03
  0.306686E+02  0.114914E+02  0.566715E+00 -0.618867E+00 -0.867773E+00 -0.254506E+01  0.476610E+00  0.617036E+01 -0.280673E+00  0.276257E+02  0.112159E+01  0.498002E+01 -0.255676E+01 -0.609484E+01  0.439938E+01 -0.684206E+01  0.897944E+01 -0.624131E+01  0.189621E-01  0.200913E-01  0.661712E-02  0.379820E-02  0.646738E-03 -0.985269E+03
  0.306189E+02  0.114914E+02  0.566715E+00 -0.618867E+00 -0.867773E+00 -0.254506E+01  0.163855E+01  0.617036E+01 -0.280673E+00  0.277928E+02  0.112159E+01  0.498002E+01 -0.255676E+01 -0.609484E+01  0.439938E+01 -0.684206E+01  0.897944E+01 -0.624131E+01  0.189621E-01  0.313785E-01  0.661712E-02  0.379820E-02  0.646738E-03 -0.987346E+03
  0.306189E+02  0.114914E+02  0.566715E+00 -0.618867E+00 -0.867773E+00 -0.448764E+01  0.163855E+01  0.617036E+01 -0.280673E+00  0.277928E+02  0.112159E+01  0.487464E+01 -0.256220E+01 -0.609484E+01  0.439938E+01 -0.684206E+01  0.903943E+01 -0.624131E+01  0.189621E-01  0.230056E-01  0.847687E-02  0.379820E-02  0.646738E-03 -0.983304E+03
  0.306189E+02  0.114914E+02  0.566715E+00 -0.618867E+00 -0.867773E+00 -0.448764E+01  0.163855E+01  0.617036E+01  0.132883E+01  0.277928E+02  0.112159E+01  0.487464E+01 -0.256220E+01 -0.609484E+01  0.439938E+01 -0.684206E+01  0.903943E+01 -0.624131E+01  0.204671E-01  0.919896E-02  0.889179E-03  0.379820E-02  0.159593E-02 -0.982748E+03
  0.306137E+02  0.114914E+02  0.566715E+00 -0.109284E+01 -0.798356E+00 -0.469155E+01  0.163855E+01  0.617036E+01  0.105056E+01  0.277928E+02  0.112159E+01  0.487464E+01 -0.256220E+01 -0.604007E+01  0.439938E+01 -0.681633E+01  0.903943E+01 -0.624131E+01  0.204671E-01  0.919896E-02  0.889179E-03  0.515602E-02  0.159593E-02 -0.980888E+03
  0.306137E+02  0.114914E+02  0.566715E+00 -0.109284E+01 -0.798356E+00 -0.469155E+01  0.163855E+01  0.617036E+01  0.105056E+01  0.280273E+02  0.131007E+01  0.487464E+01 -0.256220E+01 -0.604007E+01  0.439938E+01 -0.681633E+01  0.903943E+01 -0.624131E+01  0.227855E-01  0.919896E-02  0.889179E-03  0.179531E-01  0.695887E-02 -0.982630E+03
  0.306137E+02  0.114914E+02  0.566715E+00 -0.109284E+01 -0.798356E+00 -0.469155E+01  0.163855E+01  0.617036E+01  0.105056E+01  0.281992E+02  0.131007E+01  0.487464E+01 -0.256220E+01 -0.619676E+01  0.439938E+01 -0.681633E+01  0.903943E+01 -0.624131E+01  0.227855E-01  0.919896E-02  0.165056E-01  0.249979E-01  0.695887E-02 -0.984913E+03
  0.306137E+02  0.114914E+02  0.566715E+00 -0.109284E+01 -0.798356E+00 -0.469155E+01  0.163855E+01  0.617036E+01  0.105056E+01  0.281992E+02  0.131007E+01  0.487464E+01 -0.273623E+01 -0.646984E+01  0.439938E+01 -0.681633E+01  0.903943E+01 -0.624131E+01  0.227855E-01  0.829403E-02  0.894385E-02  0.681875E-02  0.425401E-01 -0.986446E+03
  0.306137E+02  0.114914E+02  0.434453E+00 -0.109284E+01 -0.798356E+00 -0.469155E+01  0.163855E+01  0.617036E+01  0.105056E+01  0.281992E+02  0.131007E+01  0.487464E+01 -0.273623E+01 -0.646984E+01  0.439938E+01 -0.658609E+01  0.903943E+01 -0.617783E+01  0.227855E-01  0.829403E-02  0.651589E-02  0.681875E-02  0.292960E-01 -0.986213E+03
  0.304806E+02  0.114914E+02  0.434453E+00 -0.109284E+01 -0.798356E+00 -0.469155E+01  0.163855E+01  0.617036E+01  0.105056E+01  0.280480E+02  0.131007E+01  0.487464E+01 -0.273623E+01 -0.637940E+01  0.452815E+01 -0.658609E+01  0.903943E+01 -0.617783E+01  0.227855E-01  0.829403E-02  0.395184E-02  0.559679E-02  0.159220E-01 -0.983299E+03
  0.304806E+02  0.114914E+02  0.434453E+00 -0.935344E+00 -0.798356E+00 -0.469155E+01  0.163855E+01  0.562261E+01  0.647295E+00  0.280480E+02  0.131007E+01  0.487464E+01 -0.273623E+01 -0.637940E+01  0.452815E+01 -0.658609E+01  0.903943E+01 -0.617783E+01  0.202858E-01  0.829403E-02  0.395184E-02  0.559679E-02  0.159220E-01 -0.980059E+03
  0.304806E+02  0.114914E+02  0.434453E+00 -0.935344E+00 -0.798356E+00 -0.469155E+01  0.163855E+01  0.562261E+01  0.647295E+00  0.280480E+02  0.131007E+01  0.487464E+01 -0.273623E+01 -0.637940E+01  0.452815E+01 -0.658609E+01  0.903943E+01 -0.617783E+01  0.202858E-01  0.829403E-02  0.395184E-02  0.559679E-02  0.159220E-01 -0.980059E+03
  0.304806E+02  0.111861E+02  0.434453E+00 -0.935344E+00 -0.798356E+00 -0.469155E+01  0.163855E+01  0.562261E+01  0.647295E+00  0.280480E+02  0.131007E+01  0.477923E+01 -0.273623E+01 -0.637940E+01  0.452815E+01 -0.656469E+01  0.903943E+01 -0.617783E+01  0.202858E-01  0.829403E-02  0.395184E-02  0.103440E-01  0.159220E-01 -0.980742E+03
  0.304806E+02  0.111861E+02  0.434453E+00 -0.935344E+00 -0.798356E+00 -0.469155E+01  0.190758E+01  0.562261E+01 -0.381761E+00  0.280480E+02  0.133686E+01  0.477923E+01 -0.273623E+01 -0.637940E+01  0.452815E+01 -0.656469E+01  0.903943E+01 -0.617783E+01  0.147298E-01  0.829403E-02  0.833983E-02  0.103898E-01  0.159220E-01 -0.982709E+03
  0.304806E+02  0.111861E+02  0.434453E+00 -0.935344E+00 -0.798356E+00 -0.469155E+01  0.190758E+01  0.562261E+01 -0.381761E+00  0.280480E+02  0.130495E+01  0.477923E+01 -0.273623E+01 -0.637940E+01  0.452815E+01 -0.656469E+01  0.903943E+01 -0.617783E+01  0.226121E-01  0.829403E-02  0.833983E-02  0.207042E-02  0.159220E-01 -0.981324E+03
  0.304806E+02  0.111861E+02  0.434453E+00 -0.935344E+00 -0.798356E+00 -0.469155E+01  0.137884E+01  0.604659E+01 -0.381761E+00  0.280480E+02  0.130495E+01  0.477923E+01 -0.273623E+01 -0.637940E+01  0.452815E+01 -0.656469E+01  0.903943E+01 -0.610783E+01  0.200192E-01  0.118257E-01  0.396645E-02  0.207042E-02  0.159220E-01 -0.979329E+03
